,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,エクスプレスナイト,牡3,57.0,小林脩,青木,470(-4),美浦,2023104074,01183,アジアエクスプレス,ヒルド,ロードカナロア,-4.062762389438409,16
1,1,2,ダイユウサルターレ,牡3,57.0,吉田豊,松永康,526(+12),美浦,2023102809,00733,サートゥルナーリア,ラストワルツ,ゼンノロブロイ,-1.0882449664446283,5
2,2,3,ヴェロシスタ,牡3,57.0,横山琉,池上,480(-4),美浦,2023106201,01192,ファインニードル,ナイトスプライト,タートルボウル,-3.1140244075289867,11
3,2,4,フェイスリフト,牡3,57.0,ディー,嘉藤,456(-4),美浦,2023106605,05674,フォーウィールドライブ,ポンポン,ブラックタイド,0.746979657692738,2
4,3,5,スカット,牝3,52.0,▲佐藤,堀内,446(+10),美浦,2023104590,01207,ゴールドドリーム,ラフィンナ,ハーツクライ,-0.41331575803545856,4
5,3,6,グランフォワイエ,牡3,54.0,▲上里,室井,420(0),美浦,2023105549,01217,ロゴタイプ,ゴートゥートラベル,ヴィクトワールピサ,-3.5452801378445007,14
6,4,7,ニシノランペイジ,牡3,54.0,▲小林美,松山,466(-4),美浦,2023106258,01206,アジアエクスプレス,ニシノアメイズ,リーチザクラウン,-3.429501980909063,13
7,4,8,コウソクルリアン,牡3,57.0,武藤,武藤,472(-4),美浦,2023102674,01169,サトノダイヤモンド,ファッションストリート,ストリートセンス,-1.5481006271833222,6
8,5,9,ヴィスクレス,牡3,57.0,原,矢嶋,458(+6),美浦,2023106167,01184,スワーヴリチャード,スプリングイズヒア,キングカメハメハ,1.1920844469740244,1
9,5,10,フィールマイプラン,牡3,57.0,荻野極,岩戸,442(0),美浦,2023103860,01160,サトノクラウン,フィールザプリティ,ブラックタイド,0.2897129638606184,3
10,6,11,ニシノギャルズ,牝3,53.0,◇今村,水野,468(-6),美浦,2023100360,01193,セイウンコウセイ,フィールドボニータ,コロナドズクエスト,-2.3309813035350944,9
11,6,12,チェストー,牡3,57.0,ゴンサルベ,高橋文,450(-2),美浦,2023100770,05675,レッドファルクス,チェス,フリオーソ,-2.2918106952479187,8
12,7,13,シュンポシオン,牡3,56.0,☆長浜,矢野,462(+8),美浦,2023102135,01214,アルアイン,グレイトサンディー,スマートファルコン,-1.9209054956219447,7
13,7,14,カフェプラウド,牡3,54.0,▲石神道,柄崎,484(+4),美浦,2023102246,01209,ドレフォン,ラゴンダカフェ,カフェラピード,-4.009537187078157,15
14,8,15,ウィゾマニア,牡3,57.0,丹内,青木,484(-1),美浦,2023100225,01091,クリソベリル,パーカーズミル,Street Cry,-2.92797530242803,10
15,8,16,ホウオウデンファレ,牝3,53.0,△舟山,池上,474(-4),美浦,2023107281,01221,クリソベリル,モンペルデュ,Cairo Prince,-3.3328852956744948,12
