,式別,馬番,配当,人気
0,単勝,12,260,1
1,複勝,12,140,1
2,複勝,10,270,5
3,複勝,11,380,6
4,枠連,7-8,1000,4
5,馬連,10-12,1450,6
6,ワイド,10-12,530,4
7,ワイド,11-12,670,9
8,ワイド,10-11,1950,23
9,馬単,12→10,2750,10
10,3連複,10-11-12,4730,18
11,3連単,12→10→11,18770,65
