,式別,馬番,配当,人気
0,単勝,1,390,2
1,複勝,1,200,2
2,複勝,3,260,5
3,複勝,5,200,3
4,枠連,1-2,710,3
5,馬連,1-3,1320,2
6,ワイド,1-3,570,3
7,ワイド,1-5,520,2
8,ワイド,3-5,930,10
9,馬単,1→3,2460,3
10,3連複,1-3-5,3250,4
11,3連単,1→3→5,12930,8
