,式別,馬番,配当,人気
0,単勝,5,240,1
1,複勝,5,120,1
2,複勝,3,320,6
3,複勝,2,160,3
4,枠連,3-5,2170,10
5,馬連,3-5,2150,10
6,ワイド,3-5,570,9
7,ワイド,2-5,260,2
8,ワイド,2-3,1120,14
9,馬単,5→3,3360,16
10,3連複,2-3-5,2850,11
11,3連単,5→3→2,14960,59
