,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,クワイエットアイ,牡3,55.0,松本,中竹,456(+2),---.-,6,栗東,2023110054,1191,St Mark's Basilica,ブランボヌール,ディープインパクト,-0.728283894435492,7,-0.0109598037539903,6,-0.0887551403488078,7,44.4,43.9,45.5,6
1,2,2,ブライアーヒル,牝4,56.0,横山琉,中尾,484(-2),---.-,8,栗東,2022106016,1192,アメリカンペイトリオット,タカヒロガートップ,アドマイヤマックス,1.6210539896466982,1,0.0070747361998612,8,0.0502916216051806,4,43.2,47.3,44.6,7
2,3,3,ナオミライトニング,牝3,53.0,北村友,畑端,454(-2),---.-,5,栗東,2023101847,1102,ビッグアーサー,ナオミエキスプレス,リアルインパクト,-1.2397906587795202,8,-0.0109598037539903,5,-0.1598300023706814,6,48.7,46.0,46.3,5
3,4,4,ララバニュルス,牡4,58.0,横山和,大竹,546(+8),---.-,1,美浦,2022101405,1140,モーリス,クリーンファンキー,タイキシャトル,-0.3073387208677706,6,-0.004309032721141,3,-0.0993726704628092,3,52.7,51.0,52.5,3
4,5,5,トップオンザヒル,セ4,58.0,小沢,岡田,468(0),---.-,9,栗東,2022106357,1185,エピファネイア,シンボリティアラ,スクリーンヒーロー,0.6526784834444741,3,-0.0004756262575621,9,-0.0058096352140155,9,38.5,41.7,40.5,9
5,6,6,ファニーバニー,牝3,53.0,鮫島駿,杉山佳,432(-6),---.-,4,栗東,2023105277,1157,シスキン,カゼルタ,ハービンジャー,0.3451193288720706,4,-0.0004756262575621,1,-0.0485455792886383,2,72.7,56.8,56.7,2
6,7,7,ドリーミングアップ,牡5,58.0,横山武,高橋文,462(0),---.-,2,美浦,2021103303,1170,エピファネイア,ジュデッカ,ディープインパクト,-1.5382103907525244,9,-0.0109598037539903,4,-0.2012960058589956,1,50.3,73.7,72.9,1
7,8,8,シュークリーム,牝5,56.0,岩田望,西村,438(+2),---.-,3,栗東,2021104404,1174,ファインニードル,スポークスウーマン,Invincible Spirit,-0.2854009706967932,5,-0.004309032721141,2,-0.0963243773117457,5,55.6,46.6,49.2,4
8,8,9,ナンナンプー,牝4,56.0,岩田康,水野,460(-4),---.-,7,美浦,2022102878,5203,フィエールマン,シエルクレール,ダイワメジャー,1.4834484117659676,2,0.0070747361998612,7,0.031171058314379,8,44.0,42.9,41.7,8
