,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ルブリアン,牡4,55.0,▲森田,高橋亮,488(-10),---.-,4,栗東,2022106320,1222,シルバーステート,ネーラペルレ,キングカメハメハ,-0.2367741087202317,4,-0.7503575555273355,5,-0.5360801192334703,1,47.6,72.7,69.7,1
1,2,2,ピアストイヤーズ,牡4,58.0,団野,小崎,442(-6),---.-,2,栗東,2022103624,1180,カリフォルニアクローム,バーバラ,ディープインパクト,0.6232408045224238,2,0.2989299820991536,1,-0.4387446557108695,2,71.3,52.8,52.3,4
2,3,3,ノリノリソックス,牝3,53.0,酒井,西園翔,428(-4),---.-,7,栗東,2023106109,1034,サトノダイヤモンド,ホワイトソックス,Scipion,-1.6609026212412554,8,-1.7219066911684826,8,-1.127295764789558,8,40.5,41.3,37.4,8
3,4,4,レインオンミー,牡4,56.0,△田山,福永,478(-4),---.-,6,栗東,2022104117,1220,リアルスティール,アルマリンピア,タイキシャトル,-0.8031131156418596,6,-1.710912877748346,4,-0.4488374467139656,3,49.5,51.4,53.5,2
4,5,5,スレッドザニードル,牡4,58.0,国分恭,安達,470(+4),---.-,5,栗東,2022102003,1124,ファインニードル,ミラクルロンド,フジキセキ,0.1429504014173745,3,-0.3531878791935268,7,-0.4559808051710632,7,42.2,43.7,46.5,6
5,6,6,リピ,牝3,53.0,松若,西園翔,444(+2),---.-,3,栗東,2023101313,1154,ロードカナロア,イースターアイランド,Giant's Causeway,-0.7025078780020804,5,-1.1694915496481748,3,-0.672495488025641,5,50.5,45.2,47.4,5
6,7,7,メイショウオオミネ,牡6,58.0,太宰,石橋,448(+2),---.-,8,栗東,2020106798,1037,ドゥラメンテ,ハービンジャーラス,Thousand Words,-1.4420046245516742,7,-1.6986544004241575,6,-0.9656398702679162,6,42.5,44.3,39.8,7
7,8,8,タナスーペルノーバ,牡3,53.0,◇今村,寺島,450(-10),---.-,1,栗東,2023102661,1193,ダノンプレミアム,タナノフローラ,ルーラーシップ,0.8411694376088361,1,0.3059078608186804,2,-0.2687259729530099,4,55.9,48.7,53.3,3
