,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,テーオーダグラス,牡5,58.0,横山典,須貝,482(-2),---.-,7,栗東,2021102246,660,リアルスティール,ラブミーリル,ハービンジャー,0.5920785807079575,3,-0.1633652942775489,7,-0.0133952920228703,3,46.3,53.5,44.8,7
1,2,2,ノーランサンライズ,牝4,56.0,菊沢,佐藤悠,502(0),---.-,6,栗東,2022102219,1161,キタサンブラック,ブラボーデイジー,クロフネ,-0.0583191395855289,5,-0.3201243030324039,8,-0.3578766946400661,7,45.7,44.6,44.3,8
2,3,3,ハニーコム,牝5,56.0,戸崎圭,蛯名正,438(+4),---.-,4,美浦,2021100789,5386,シルバーステート,マルハチメイフェア,ホワイトマズル,0.1433653348925404,4,0.0341440053792554,1,-0.6532554744289659,1,72.9,74.2,74.7,1
3,4,4,マリアイリダータ,牝4,56.0,坂井,田中博,454(0),---.-,1,美浦,2022105064,1163,ドゥラメンテ,マルケッサ,オルフェーヴル,-0.1576304285812605,6,-0.2228203179019824,2,-0.5700103192607138,2,52.1,53.9,48.6,3
4,5,5,ホウオウスーペリア,牡6,58.0,津村,吉岡,496(+6),---.-,5,栗東,2020103928,1092,スクリーンヒーロー,ビーコンターン,Shamardal,1.4553924887178962,1,0.1496885038113518,4,0.3057217207795465,9,49.9,42.5,46.7,5
5,6,6,ホルトバージ,牡5,58.0,石川,柴田,478(-6),---.-,9,栗東,2021102905,1150,キンシャサノキセキ,プレインズウーマン,Zensational,-0.9689040652626352,8,-0.5293149965997231,9,-0.8536907715247917,4,34.7,47.3,41.4,9
6,7,7,リーティアコナル,牡4,58.0,小崎,高橋一,484(-2),---.-,3,栗東,2022110040,1152,Kingman,ファハンムーラ,English Channel,0.9198665540981326,2,0.1319625139051985,5,-0.1244335604876347,8,48.7,42.7,47.6,4
7,8,8,フィオレストラーダ,牝4,56.0,荻野極,杉山晴,458(-10),---.-,2,栗東,2022100626,1160,エピファネイア,キャトルフィーユ,ディープインパクト,-0.3443984101447635,7,-0.2104477065502041,3,-0.7444447821967937,5,51.1,46.3,46.5,6
8,8,9,アマイ,牝6,56.0,原,伊藤大,470(+2),---.-,8,美浦,2020100809,1184,ダノンバラード,イオ,タイキシャトル,-1.5814509148423386,9,-0.8477960749036972,6,-0.9533183155528244,6,48.6,45.0,55.3,2
