,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ステラトップガン,牡2,55.0,鮫島駿,高柳大,442(0),---.-,1,栗東,2024100120,1157,モズアスコット,ステラリード,スペシャルウィーク,0.2807258142453527,2,0.0002250289596722,7,-0.0647737468966119,8,46.8,41.7,41.7,7
1,2,2,ミハテヌユメ,牝2,55.0,斎藤,前川,414(0),---.-,4,栗東,2024104759,1178,カラヴァッジオ,ロマンチックキス,ルーラーシップ,0.2683473505598856,3,-0.0004756262575621,2,-0.0592131953321573,1,52.0,71.4,71.1,1
2,3,3,ライーリーアース,牝2,55.0,原田和,蛯名利,422(0),---.-,7,美浦,2024106853,1143,ハイランドリール,トーセンリスト,ノヴェリスト,0.0386316986784069,4,-0.0109598037539903,5,0.0178092763171125,6,46.9,43.0,47.7,6
3,4,4,サウンドエフォート,牡2,55.0,吉田隼,安達,486(0),---.-,8,栗東,2024102267,1095,ヘニーヒューズ,ハートアンドハート,ハーツクライ,0.4835511646734813,1,-0.0004756262575621,8,-0.0293102058490753,7,35.4,42.6,37.5,8
4,5,5,アゴルディーノ,牡2,55.0,横山和,田村,428(0),---.-,2,美浦,2024105444,1140,エフフォーリア,モルトフェリーチェ,ディープインパクト,-0.9765845011582648,7,-0.0109598037539903,1,-0.1232569936828508,2,71.2,55.5,54.3,2
5,6,6,ルギッドドランジュ,牝2,55.0,岩田望,秋本,426(0),---.-,5,美浦,2024100800,1174,ジャンダルム,ルージュヴィッフ,ドゥラメンテ,-0.6961721196103866,6,-0.0109598037539903,3,-0.0842931466391082,3,51.8,52.0,47.7,5
6,7,7,ヌーンベルク,牝2,55.0,横山武,武井,432(0),---.-,3,美浦,2024103505,1170,タワーオブロンドン,ウルド,ハービンジャー,-1.11906980365488,8,-0.0109598037539903,4,-0.1430556042214215,4,49.1,50.0,49.2,4
7,8,8,マナベラ,牝2,55.0,丹内,岩戸,414(0),---.-,6,美浦,2024100336,1091,フィレンツェファイア,ピカブー,スクリーンヒーロー,-0.2881848039303073,5,-0.0109598037539903,6,-0.0276025138068646,5,46.9,44.0,50.7,3
