,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ダンツエラン,牝4,53.0,古川吉,本田,504(+12),---.-,13,栗東,2022103304,1015,ロードカナロア,ミスチヴァスミスティ,Into Mischief,1.56317640320367,2,0.0070747361998612,13,0.0422494181440538,12,41.9,45.4,42.8,14
1,2,2,ブラックチャリス,牝3,53.0,吉田隼,武幸,460(+2),---.-,1,栗東,2023107008,1095,キタサンブラック,ゴールドチャリス,トゥザワールド,0.3325631683981081,11,0.0002250289596722,1,-0.0575708454868701,1,80.6,83.7,81.6,1
2,3,3,ジョーメッドヴィン,牡5,57.0,横山琉,清水久,522(0),---.-,7,栗東,2021100522,1192,ドレフォン,ジョーアラマート,キングヘイロー,-0.1285668378329393,14,-0.0109598037539903,9,-0.0054232862630579,3,45.9,51.8,47.7,8
3,3,4,ステークホルダー,牡6,54.0,斎藤,斎藤誠,474(+4),---.-,14,美浦,2020103962,1178,ハービンジャー,ワンスインナムーン,アドマイヤムーン,1.409007786663712,3,-0.0004756262575621,14,0.0992837958344389,11,41.6,45.5,42.8,13
4,4,5,ティニア,牡6,56.0,佐々木,池江,506(-2),---.-,6,栗東,2020110090,1197,Frankel,フォローアドリーム,Giant's Causeway,1.1485671457858675,5,0.0070747361998612,4,-0.0153613464012651,10,53.8,45.6,48.3,7
5,4,6,クファシル,牡6,55.0,北村友,池添,498(-6),---.-,11,栗東,2020103356,1102,モーリス,グルヴェイグ,ディープインパクト,0.9596905788138153,6,0.0070747361998612,11,-0.0416061135724669,14,43.0,45.1,42.9,12
6,5,7,マイネルレノン,牡7,55.0,丹内,宮,488(0),---.-,12,栗東,2019100751,1091,ダイワメジャー,コスモルーシー,マイネルラヴ,0.7205050766506791,8,-0.0004756262575621,10,0.0036150021311563,9,44.3,46.0,43.5,11
7,5,8,サウザンサニー,牡6,55.0,大野,岩戸,520(0),---.-,9,美浦,2020109102,1096,タリスマニック,メイハンコック,ワークフォース,1.1564839803204503,4,0.0070747361998612,5,-0.01426128680984,8,52.7,46.0,50.8,5
8,6,9,モリノドリーム,牝7,54.0,武豊,鈴木伸,490(+8),---.-,8,美浦,2019102273,666,モーリス,グロリエッテ,アドマイヤムーン,1.6210539896466982,1,0.0070747361998612,12,0.0502916216051806,13,42.7,45.2,44.8,10
9,6,10,ナムラローズマリー,牝5,53.0,松本,羽月,470(+2),---.-,10,栗東,2021103092,1191,ミッキーアイル,ナムラストロベリー,ヨハネスブルグ,0.4899659735704533,10,0.0009287233360444,2,-0.0430115622360973,6,54.5,48.8,56.5,2
10,7,11,ナムラクララ,牝4,54.0,浜中,長谷川,472(-2),---.-,3,栗東,2022102887,1115,アドマイヤマーズ,サンクイーン,Storm Cat,0.4979192052640128,9,0.0009287233360444,6,-0.0419064451884809,7,49.1,46.3,45.8,9
11,7,12,アメリカンステージ,牡4,57.5,岩田望,矢作,508(-16),---.-,2,栗東,2022110105,1174,Into Mischief,Bonita Mia,Warrior's Reward,0.0653779132750804,13,-0.004309032721141,3,-0.0475829675857947,2,54.4,52.0,51.8,4
12,8,13,ロードフォアエース,牡5,57.5,岩田康,友道,556(+6),---.-,5,栗東,2021100130,5203,ロードカナロア,イトワズマジック,War Front,0.1061565473553778,12,0.0009287233360444,8,-0.0963426301955106,5,47.4,48.8,48.7,6
13,8,14,ルージュラナキラ,牝4,54.0,横山武,加藤征,462(+6),---.-,4,美浦,2022102434,1170,アドマイヤマーズ,レッドアネラ,カジノドライヴ,0.7439668080184717,7,0.0009287233360444,7,-0.0077176511477748,4,48.0,49.7,52.0,3
