,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ゲクウ,牡4,58.0,菅原隆,小手川,490(-2),---.-,16,美浦,2022103739,1129,スズカコーズウェイ,キスミーローズ,サウスヴィグラス,1.3263825478134503,2,0.0080634445787052,14,0.1678646860266842,13,42.4,46.8,41.8,14
1,1,2,カワキタマナレア,牝4,56.0,田辺,杉山佳,420(+2),---.-,5,栗東,2022106169,1075,ヘニーヒューズ,カフジビーナス,ディープインパクト,-0.678615209318174,10,-0.0115974021122807,9,-0.1547749938293786,5,46.2,48.1,46.3,9
2,2,3,ゴルトリッチ,牡6,58.0,菊沢,牧浦,492(-22),---.-,14,栗東,2020101195,1161,ビッグアーサー,グロッタアズーラ,フジキセキ,0.8965517770761157,3,-0.0011810738734191,10,0.2509133093732488,12,45.9,46.9,46.4,8
3,2,4,タケルハーロック,牡4,58.0,石田,高柳大,498(0),---.-,8,栗東,2022100333,1203,ナダル,ヒシアルコル,ダイワメジャー,-0.8631808414363723,13,-0.0115974021122807,7,-0.2392474622405476,11,47.9,46.9,50.4,7
4,3,5,イノキ,牡4,58.0,丸山,岩戸,502(+2),---.-,9,美浦,2022100757,1127,ミスターメロディ,コイクレナイ,タイキシャトル,-0.9460757771051742,14,-0.0115974021122807,8,-0.2771870274475975,10,46.5,47.4,46.3,10
5,3,6,エコロシード,牡3,55.0,ゴンサルベ,堀,550(+6),---.-,1,美浦,2023110104,5675,Adios Charlie,Baby Sister,Uncaptured,-0.8585119531667971,12,-0.0072164255188685,1,-0.3696957860239215,1,81.9,87.4,81.4,1
6,4,7,ケブランリ,牡3,55.0,荻野極,加藤士,500(0),---.-,3,美浦,2023107382,1160,ゴールドドリーム,カロンセギュール,Forest Camp,-0.2529947280986334,8,0.0017867991864033,2,-0.3650333093279884,2,58.7,49.3,57.9,2
7,4,8,オセアエクスプレス,牡5,58.0,三浦,菊川,490(0),---.-,12,美浦,2021104145,1122,アジアエクスプレス,フロリール,クロフネ,1.4758933207729714,1,0.0080634445787052,15,0.2362931572485879,14,41.7,46.7,41.1,15
8,5,9,アメリカンチケット,セ5,58.0,小崎,藤原,490(+4),---.-,11,栗東,2021110122,1152,Justify,A Z Warrior,Bernardini,0.3658004164948349,4,0.0031954704702379,11,-0.1244533801664296,6,45.0,47.9,44.6,11
9,5,10,ヒラボクカレラ,牡4,58.0,坂井,奥村豊,464(+6),---.-,4,栗東,2022102993,1163,モーリス,ヒラボクロマンス,アグネスデジタル,-0.2815533678389124,9,0.0017867991864033,6,-0.3781041002744942,15,51.7,46.6,51.9,6
10,6,11,グラスブランシュ,牝5,56.0,杉原,松山,480(+14),---.-,15,美浦,2021103588,1135,エピカリス,グラスルノン,フレンチデピュティ,0.2883210364555989,5,-0.0087284666627124,16,0.2009498338879602,16,41.6,46.4,40.9,16
11,6,12,タッカージーティー,牝4,56.0,横山典,鈴木伸,482(+2),---.-,6,美浦,2022106261,660,ヘニーヒューズ,シャワーブーケ,ゴールドアリュール,-0.8529696596867802,11,-0.0115974021122807,5,-0.2345739825797691,3,52.1,48.3,53.1,5
12,7,13,サードウインド,牝4,56.0,武藤,西田,456(+4),---.-,13,美浦,2022104546,1169,Dandy Man,ヴァルドブラムヘン,Sea The Moon,0.2334644803704038,6,-0.0011810738734191,12,-0.0525701728004499,7,44.2,47.9,43.5,13
13,7,14,モリノセピア,牡5,58.0,津村,鈴木伸,494(+2),---.-,7,美浦,2021106307,1092,エスポワールシチー,ペルレストラーダ,アルデバラン,-1.0564470130476062,16,-0.0115974021122807,4,-0.3277020157184256,4,54.2,48.2,54.1,4
14,8,15,ルクスレイモンド,牡3,55.0,戸崎圭,上原佑,488(0),---.-,2,美浦,2023100670,5386,ヘニーヒューズ,スマートアストリア,ストラヴィンスキー,-0.0156116502718423,7,0.0017394175208407,3,-0.254953266554029,8,56.3,47.8,56.4,3
15,8,16,シアター,牝5,56.0,原,茶木,456(+6),---.-,10,栗東,2021103299,1184,リアルスティール,エルテアトロ,キングカメハメハ,-0.9976035870865628,15,-0.0115974021122807,13,-0.3007704067094638,9,43.8,47.6,43.8,12
