,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ビアーレ,牝3,52.0,▲小林美,林,420(+4),---.-,9,美浦,2023104914,1206,ミスチヴィアスアレックス,カレーニナ,カンパニー,0.4117850561085612,11,-0.004309032721141,11,0.0005509801868327,9,47.3,45.8,44.8,9
1,1,2,アルサック,牝3,55.0,丹内,柴田,492(+2),---.-,1,栗東,2023105125,1091,シルバーステート,スマートレイチェル,キングカメハメハ,0.6362365195205268,9,0.0002250289596722,3,-0.0153748413764938,4,53.1,53.2,55.7,4
2,2,3,フォークスアップ,牡3,57.0,古川吉,勢司,486(0),---.-,16,美浦,2023104248,1015,タワーオブロンドン,ブライトホープ,Shamardal,2.215870691717553,1,0.0070747361998612,12,0.1329425618761438,11,42.5,45.4,42.6,12
3,2,4,グリニッジローズ,牝3,52.0,▲大久保,田中剛,456(+26),---.-,10,美浦,2023102038,1194,タワーオブロンドン,レジャンドローズ,モーリス,1.29904803715174,3,0.0070747361998612,9,0.005548266797055,3,48.2,56.9,44.7,10
4,3,5,エフティヴェント,牡3,57.0,佐々木,金成,422(+2),---.-,15,美浦,2023105600,1197,ミッキーアイル,エフティイーリス,ルーラーシップ,1.8284325308511975,2,0.0070747361998612,14,0.0791072741631864,16,42.4,43.6,42.0,16
5,3,6,リネアベルタ,牝3,55.0,岩田康,宮地,426(+8),---.-,5,栗東,2023102408,5203,イスラボニータ,フサイチリニモ,ジャングルポケット,-0.3973983543777247,16,-0.0109598037539903,7,-0.0427779495392225,6,49.5,47.1,59.6,2
6,4,7,フリーダムスタイル,牝3,55.0,横山和,森田,420(+6),---.-,7,栗東,2023105836,1140,ダノンスマッシュ,ナチュラルスタイル,ディープインパクト,0.6676027498753059,7,-0.004309032721141,8,0.0360973474192245,10,48.9,45.6,49.3,7
7,4,8,スノーガーネット,牝3,55.0,横山琉,中尾,474(-2),---.-,8,栗東,2023102176,1192,フィレンツェファイア,スノーサミット,アドマイヤムーン,-0.1313472878569043,15,-0.0109598037539903,2,-0.0058096352140155,2,54.9,62.6,52.2,6
8,5,9,レースクイーン,牝3,52.0,▲遠藤,蛯名利,416(+3),---.-,14,美浦,2023101563,1218,フィレンツェファイア,レッドブリエ,ディープインパクト,0.6366662078642042,8,0.0009287233360444,15,-0.0226272787078504,14,42.4,43.7,42.1,15
9,5,10,ニシノオールワン,牝3,55.0,武豊,加藤征,454(0),---.-,4,美浦,2023104689,666,ミッキーアイル,グレイシャーパーク,Dawn Approach,0.253448906804175,13,0.0009287233360444,4,-0.0758760697226986,15,52.1,43.6,52.4,5
10,6,11,サンアイディール,牝3,53.0,△鷲頭,宮本,390(+8),---.-,12,栗東,2023100846,1202,マクフィ,ヒカリトップメモリ,ハービンジャー,0.7846823373230801,6,0.0009287233360444,16,-0.0020601489812419,7,42.4,47.0,42.1,13
11,6,12,ラブソング,牝3,55.0,黛,尾関,420(+8),---.-,11,美浦,2023102312,1109,ミスターメロディ,シティーポップ,ロードカナロア,1.2617289118927348,4,0.0070747361998612,10,0.000362701593509,13,47.9,43.8,43.7,11
12,7,13,スーパーチャイルド,牡3,57.0,斎藤,本間,492(-2),---.-,13,美浦,2023101206,1178,モーリス,フェアチャイルド,エンパイアメーカー,1.2439397882323584,5,0.0070747361998612,13,-0.0021091318166957,12,42.4,44.3,42.1,14
13,7,14,アリアス,牝3,55.0,横山武,高柳瑞,420(-4),---.-,6,美浦,2023104857,1170,コントレイル,アンジェリック,シンボリクリスエス,0.3334692793090595,12,0.0009287233360444,6,-0.0647570829737798,5,50.4,49.1,57.8,3
14,8,15,スイープセレニティ,牝3,55.0,岩田望,宮田,472(-4),---.-,2,美浦,2023107067,1174,ロードカナロア,スイープセレリタス,ハーツクライ,0.1079026212367836,14,0.0009287233360444,1,-0.0961000098259441,1,84.0,81.7,80.0,1
15,8,16,ルージュアストレア,牝3,54.0,☆舟山,栗田,422(-2),---.-,3,美浦,2023103536,1221,キタサンブラック,プリンセスアスタ,Canford Cliffs,0.4357236919269664,10,0.0009287233360444,5,-0.0505486330087714,8,51.4,46.6,48.8,8
