,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,エバーメテオ,牡2,55.0,津村,和田郎,440(0),---.-,4,美浦,2024103170,1092,インディチャンプ,エバーローズ,ウインクリューガー,0.8434016480406794,2,0.0075839343901447,2,-0.891435037882418,6,51.1,46.4,54.7,3
1,2,2,エニシングゴース,牡2,55.0,石橋脩,和田雄,476(0),---.-,11,美浦,2024100568,1077,フォーウィールドライブ,ラインクローバー,ゴールドアリュール,1.3649802497845716,1,0.0075839343901447,11,-0.3703258047340473,9,45.0,46.2,40.7,11
2,3,3,アンムート,牝2,55.0,坂井,奥村豊,426(0),---.-,1,栗東,2024106482,1163,シルバーステート,トレジャーステイト,Oasis Dream,-0.7784855151459613,10,-0.0041300848961758,1,-1.516138515995485,1,79.4,79.4,57.6,2
3,4,4,アイデアルカット,牡2,55.0,嶋田,手塚徳,432(0),---.-,7,美浦,2024102830,1134,ロジャーバローズ,エンゲージリング,スウェプトオーヴァーボード,0.4227996481528582,3,-0.0041300848961758,6,-0.3159343892423235,8,46.2,46.3,46.6,7
4,5,5,スウィット,牡2,55.0,木幡巧,牧,458(0),---.-,6,美浦,2024101373,1162,エイシンフラッシュ,マツヨイヒメ,キングカメハメハ,-0.7528380470551005,9,-0.0041300848961758,7,-1.49051412806174,11,45.7,44.1,44.8,8
5,6,6,エーアイクワイ,牡2,55.0,石川,相沢,478(0),---.-,2,美浦,2024103668,1150,ビッグアーサー,ヴェルジェーズ,ハーツクライ,-0.1502601491923061,6,-0.0041300848961758,4,-0.8884784900628789,4,48.6,47.4,47.8,5
6,6,7,シャインフォード,牡2,55.0,武藤,武藤,442(0),---.-,5,美浦,2024101381,1169,ミッキーアイル,ストリートピアノ,クロフネ,-0.1531527961116296,7,-0.0041300848961758,5,-0.8913685338891743,2,47.1,52.1,74.6,1
7,7,8,ブラックナザレ,牡2,55.0,小崎,佐藤吉,470(0),---.-,8,美浦,2024102853,1152,キセキ,ヨイミヤ,マツリダゴッホ,0.3447896312943498,4,-0.0041300848961758,8,-0.3938742048848943,7,45.7,46.3,47.1,6
8,7,9,ショウナンハーヴェ,牡2,55.0,ゴンサルベ,中舘,434(0),---.-,3,美浦,2024100266,5675,ショウナンバッハ,ショウナンアルマー,ダイワメジャー,-0.7992323495504341,11,-0.0041300848961758,3,-1.5368666803232074,3,51.0,50.2,54.0,4
9,8,10,モーモーゼロ,牡2,52.0,▲石田,石栗,458(0),---.-,9,美浦,2024102066,1203,サトノクラウン,ベネディーレ,クロフネ,-0.1164432517604516,5,-0.0078194421458778,9,-0.5410864193099423,10,45.1,44.9,41.5,9
10,8,11,セイウントレジャ,牡2,55.0,野中,杉浦,452(0),---.-,10,美浦,2024103001,1158,サトノクラウン,リアングロワール,キズナ,-0.2255590684565744,8,-0.0124478815157204,10,-0.2566738511239347,5,45.1,46.8,40.7,10
