,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ドルチェミスト,牝3,50.0,▲森田,小栗,446(-2),---.-,3,栗東,2023101174,1222,タリスマニック,ラドルチェ,Gone West,-0.8829526602303135,5,-1.5260661301114502,1,-0.6163331648824483,2,72.6,54.2,54.4,2
1,2,2,ブルズアイプリンス,牡3,55.0,団野,森秀,434(+2),---.-,6,栗東,2023104650,1180,フィエールマン,ウルザブルン,エピファネイア,-1.0956900406474066,7,-1.4996698452952262,7,-0.800944821990381,4,45.9,47.5,43.6,7
2,3,3,メローネ,牝3,53.0,松若,西園翔,408(+2),---.-,1,栗東,2023104079,1154,ビッグアーサー,レスプロンディール,オルフェーヴル,0.4382390461982056,2,-0.0900455389078185,5,-0.3680294893062643,3,47.7,49.5,46.3,6
3,4,4,ベネメレンティ,牝5,54.0,△田山,前川,468(+10),---.-,4,栗東,2021106648,1220,ニューイヤーズデイ,ブルーモーメント,ダンスインザダーク,-1.1423909277940838,8,-1.1573716002291556,3,-1.030384890143137,7,52.0,44.7,50.6,4
4,5,5,メイショウハボマイ,牡4,58.0,太宰,本田,464(-6),---.-,8,栗東,2022102841,1037,マジェスティックウォリアー,プリンプリンカフェ,ネオユニヴァース,-0.9676606164684292,6,-1.710175754584771,6,-0.5805820862835767,8,47.6,44.2,48.8,5
5,6,6,テーオーミリカン,牡4,58.0,長岡,宮,460(-6),---.-,7,栗東,2022106705,1142,ウインブライト,ミッキーパール,タニノギムレット,0.0563787515807226,4,-0.6990457899136,8,-0.3309115695576932,6,40.0,46.2,43.2,8
6,7,7,パレットフレイバー,牝3,53.0,国分恭,加藤公,450(-8),---.-,9,栗東,2023102479,1124,タワーオブロンドン,プレイフォーマザー,ディープスカイ,1.0701863781252554,1,-0.075799835987753,9,0.1283510857653656,9,38.3,41.9,37.8,9
7,8,8,レオナルドスター,セ5,56.0,△柴田裕,秋山,452(-6),---.-,2,栗東,2021104806,1212,ダイワメジャー,レディマカパ,Equiano,0.3118102224225742,3,-0.0549739778741646,2,-0.4886257325921598,1,54.6,75.0,72.9,1
8,8,9,ビーグラッド,牝5,56.0,幸,岡田,448(+4),---.-,5,栗東,2021100683,732,エピファネイア,シャブリ,ディープインパクト,-1.943775684985404,9,-2.451491857122539,4,-0.943476373771866,5,51.3,46.8,52.4,3
