,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,マメタンク,牡3,55.0,斎藤,東田,444(+2),---.-,1,栗東,2023105591,1178,フィレンツェファイア,グラスルノン,フレンチデピュティ,1.20432087489712,1,-0.0453158661107162,1,0.2939698895854187,7,76.8,44.9,59.3,2
1,2,2,フレンズプラス,牝3,53.0,丹内,宮本,406(+2),---.-,5,栗東,2023104539,1091,クリソベリル,ウィットウォーター,ヨハネスブルグ,0.3689737439636238,4,0.1264608367324928,8,-0.7049183767336242,11,43.8,41.5,44.2,8
2,3,3,サツキレジーナ,牝4,56.0,古川吉,石栗,438(+12),---.-,8,美浦,2022101204,1015,リオンディーズ,シャインベスト,ストロングリターン,-0.486020176505761,8,-0.549357629561143,9,-1.0445260699032228,9,42.7,43.6,43.3,9
3,4,4,ミサビスケッツ,牝4,52.0,★河原田,村田,452(+2),---.-,6,美浦,2022104317,1204,マインドユアビスケッツ,ホクラニミサ,ディープインパクト,-0.6481794505089888,9,-0.7157696659283788,5,-1.078282382644215,5,50.4,48.4,46.8,6
4,5,5,ブラックトルネード,牡4,57.0,☆長浜,佐藤吉,468(-4),---.-,11,美浦,2022106418,1214,フォーウィールドライブ,シャンパンサーベル,キンシャサノキセキ,1.1766954453859908,2,0.6087933167301461,7,-0.2589225383634407,2,45.6,54.9,76.1,1
5,6,6,スパークルジョイ,牝5,55.0,☆舟山,前川,460(-2),---.-,7,栗東,2021101891,1221,レッドファルクス,シングルカスク,タニノギムレット,-0.9936896867548142,11,-1.2098433581258317,3,-1.0383646386423229,6,50.9,48.2,46.0,7
6,6,7,カッタッパ,牡3,55.0,松本,森秀,480(+4),---.-,2,栗東,2023107534,1191,Speightstown,Smuggler's Moon,Gun Runner,1.050680372171637,3,0.0653870498778076,2,0.0468268615548884,1,56.9,77.1,53.1,3
7,7,8,セイルロケット,牡4,58.0,小沢,橋口,470(-10),---.-,10,栗東,2022104858,1185,スワーヴリチャード,スプリングゲイル,キンシャサノキセキ,-0.3531939086970277,7,-0.2607465961086994,11,-1.1389790578585868,10,42.4,42.5,42.5,11
8,7,9,ジュウオウ,牡5,58.0,池添,秋山,548(+2),---.-,9,栗東,2021110162,1032,Justify,Coral Coast,So You Think,-0.8090313655620365,10,-1.0137898184802616,10,-1.005177948038777,8,42.5,44.4,43.0,10
9,8,10,マジェステラ,牝3,53.0,佐々木,千葉,480(-2),---.-,4,美浦,2023102390,1197,ディーマジェスティ,テルヌーヴ,Henrythenavigator,-0.3037488960532043,6,-1.3385115231273832,6,-0.223938861423091,4,47.1,52.0,47.2,5
10,8,11,テーオーナタリー,牝3,53.0,鮫島駿,梅田,428(+4),---.-,3,栗東,2023105616,1157,テーオーヘリオス,テーオーブルベリー,カジノドライヴ,-0.2068069523365399,5,-1.1389844081688305,4,-0.2839650762190211,3,50.8,52.7,48.3,4
