,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id,通過,上り
202007030510,1,5,7,ゴールドチャリス,牝2,54.0,浜中俊,0:1:09.5,,12.5,7.0,414,[西] 武幸四郎,1200,晴,芝,良,2020年12月19日,オープン,2018105067,01115,6-4,34.5
202007030510,2,1,1,フォドラ,牝2,54.0,西村淳也,0:1:09.6,1.1/4,4.9,2.0,406,[西] 牧浦充徳,1200,晴,芝,良,2020年12月19日,オープン,2018105112,01171,4-4,34.7
202007030510,3,2,2,オールアットワンス,牝2,55.0,菅原明良,0:1:09.7,クビ,5.3,3.0,440,[東] 中舘英二,1200,晴,芝,良,2020年12月19日,オープン,2018105061,01179,1-1,35.6
202007030510,4,3,3,ピンクカメハメハ,牡2,55.0,亀田温心,0:1:09.9,1.1/4,12.2,6.0,464,[西] 森秀行,1200,晴,芝,良,2020年12月19日,オープン,2018104234,01176,2-2,35.6
202007030510,5,5,8,ミエリ,牝2,54.0,富田暁,0:1:09.9,アタマ,24.8,9.0,384,[西] 藤岡健一,1200,晴,芝,良,2020年12月19日,オープン,2018105042,01168,9-7,34.7
202007030510,6,3,4,ニシノアジャスト,牡2,56.0,藤田菜七,0:1:09.9,クビ,8.5,5.0,526,[東] 小手川準,1200,晴,芝,良,2020年12月19日,オープン,2018102287,01164,11-10,34.3
202007030510,7,8,14,ジュストコル,牡2,55.0,藤岡康太,0:1:10.1,1.1/2,6.4,4.0,506,[西] 大久保龍,1200,晴,芝,良,2020年12月19日,オープン,2018110001,01116,5-6,35.0
202007030510,8,6,10,ハイプリーステス,牝2,54.0,柴山雄一,0:1:10.2,クビ,283.0,12.0,414,[東] 星野忍,1200,晴,芝,良,2020年12月19日,オープン,2018104036,05243,8-7,34.9
202007030510,9,7,12,ロードリスペクト,牡2,55.0,鮫島克駿,0:1:10.3,3/4,4.6,1.0,478,[西] 浅見秀一,1200,晴,芝,良,2020年12月19日,オープン,2018106583,01157,6-7,35.0
202007030510,10,7,11,クムシラコ,牡2,55.0,水口優也,0:1:10.3,アタマ,102.2,11.0,458,[東] 石毛善彦,1200,晴,芝,良,2020年12月19日,オープン,2018103205,01133,3-3,35.7
202007030510,11,4,5,トーセンウォーリア,牡2,56.0,荻野極,0:1:10.4,1/2,17.2,8.0,490,[東] 池上昌和,1200,晴,芝,良,2020年12月19日,オープン,2018104523,01160,13-14,34.4
202007030510,12,8,13,ホーキーポーキー,牝2,54.0,長岡禎仁,0:1:10.4,クビ,289.6,14.0,454,[東] 武市康男,1200,晴,芝,良,2020年12月19日,オープン,2018106605,01142,9-10,34.9
202007030510,13,6,9,セレッソフレイム,牝2,54.0,小牧太,0:1:10.6,1.1/4,29.0,10.0,432,[西] 服部利之,1200,晴,芝,良,2020年12月19日,オープン,2018106581,00894,11-12,34.9
202007030510,14,4,6,フクノラプラーニュ,牡2,55.0,中井裕二,0:1:10.7,3/4,284.6,13.0,476,[東] 田島俊明,1200,晴,芝,良,2020年12月19日,オープン,2018100049,01141,13-12,35.0
