,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,リケアフェデリーニ,牝2,55.0,小林凌,蛯名利,468(-6),美浦,2023103179,01177,カリフォルニアクローム,アスカクイン,スペシャルウィーク,-2.5536140360784474,11
1,2,2,イデアクリスタル,牝2,52.0,▲石田,小西,476(-4),美浦,2023102033,01203,ホークビル,トゥルヴァーユ,ダイワメジャー,-1.3500761247575255,6
2,3,3,グラスベリー,牝2,55.0,木幡巧,佐藤吉,450(+2),美浦,2023106349,01162,シニスターミニスター,グラスエトワール,ヴァーミリアン,-2.6633696458514646,12
3,4,4,フライスカイハイ,牝2,55.0,佐々木,菊川,418(+4),美浦,2023103544,01197,ロードカナロア,ベイトゥベイ,Sligo Bay,-1.7076212030269051,7
4,4,5,タイセイルビー,牝2,55.0,荻野極,千葉,462(+4),美浦,2023104679,01160,サトノダイヤモンド,ハーランズワンダー,Awesome Again,-2.225542533019525,8
5,5,6,ハニーオーケストラ,牝2,55.0,横山和,稲垣,442(-4),美浦,2023105811,01140,ダノンスマッシュ,パステラリア,エンパイアメーカー,-0.7238651637508068,3
6,5,7,イサチルクイーン,牝2,55.0,木幡初,竹内,462(+8),美浦,2023102680,01153,リオンディーズ,クインズオライリー,シンボリクリスエス,-2.7182226670488117,13
7,6,8,フュルスティン,牝2,55.0,横山武,加藤士,470(+10),美浦,2023100583,01170,ダノンキングリー,ヤンチャヒメ,クロフネ,-0.09114744568443749,1
8,6,9,フィクセルリリア,牝2,52.0,▲舟山,田中博,440(-8),美浦,2023103045,01221,モズアスコット,クイックモーション,ディープインパクト,-0.7714347711045005,4
9,7,10,パルストリス,牝2,53.0,△長浜,手塚久,424(+12),美浦,2023101155,01214,ドレフォン,ブラックパイン,キングズベスト,-2.38837602978204,10
10,7,11,ハウスオンファイア,牝2,55.0,丹内,岩戸,494(+6),美浦,2023101172,01091,パイロ,メンデンホール,アドマイヤムーン,-2.353230438791735,9
11,8,12,ルージュアリスタ,牝2,55.0,マーカンド,宮田,494(-2),美浦,2023103427,05626,コントレイル,シャーラレイ,Afleet Alex,-0.6259235257770285,2
12,8,13,リケアマカロニ,牝2,55.0,原田和,小野,468(-4),美浦,2023104808,01143,ニューイヤーズデイ,ヴァバーウエン,Kitten's Joy,-1.3272373355417155,5
