,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202603010512,1,2,4,モアニ,牝5,56,丸山元気,0:1:46.9,,16-16-15-11,34.7,12.0,7,464,[西]高橋康之,1800,晴,芝,良,2026年04月25日,1勝クラス,2021103449,01127
202603010512,2,1,1,グランセゾン,牝4,56,斎藤新,0:1:47.1,1,6-6-6-4,36.0,5.2,2,468,[東]栗田徹,1800,晴,芝,良,2026年04月25日,1勝クラス,2022106645,01178
202603010512,3,7,13,クイーンズワーフ,牝5,52,河原田菜,0:1:47.2,3/4,2-2-2-2,36.6,8.6,5,442,[東]青木孝文,1800,晴,芝,良,2026年04月25日,1勝クラス,2021105168,01204
202603010512,4,8,16,オリーボーレン,牝5,56,西塚洸二,0:1:47.5,1.3/4,3-3-3-3,36.8,5.6,3,486,[西]藤岡健一,1800,晴,芝,良,2026年04月25日,1勝クラス,2021105739,01200
202603010512,5,5,9,キューティリップ,牝4,56,武藤雅,0:1:47.5,クビ,11-12-9-9,36.0,4.2,1,448,[東]戸田博文,1800,晴,芝,良,2026年04月25日,1勝クラス,2022105131,01169
202603010512,6,5,10,ペプロス,牝4,56,菊沢一樹,0:1:47.6,クビ,15-15-11-10,36.0,11.0,6,470,[東]矢野英一,1800,晴,芝,良,2026年04月25日,1勝クラス,2022100106,01161
202603010512,7,6,12,レモンバーム,牝4,53,石神深道,0:1:47.8,1,1-1-1-1,37.4,6.0,4,452,[東]嘉藤貴行,1800,晴,芝,良,2026年04月25日,1勝クラス,2022106796,01209
202603010512,8,3,6,カポレイラ,牝4,56,横山琉人,0:1:47.9,1/2,11-11-13-13,36.2,67.4,13,444,[東]中舘英二,1800,晴,芝,良,2026年04月25日,1勝クラス,2022106593,01192
202603010512,9,8,15,リアルセンター,牝5,54,舟山瑠泉,0:1:48.0,1/2,7-6-6-4,36.9,51.3,11,510,[東]千葉直人,1800,晴,芝,良,2026年04月25日,1勝クラス,2021103518,01221
202603010512,10,1,2,ニシノコマチムスメ,牝5,56,小沢大仁,0:1:48.0,ハナ,7-6-6-8,36.9,22.4,9,438,[東]松山将樹,1800,晴,芝,良,2026年04月25日,1勝クラス,2021107253,01185
202603010512,11,4,7,ラッキーダンス,牝4,53,石田拓郎,0:1:48.1,3/4,7-9-11-12,36.5,41.6,10,438,[東]新開幸一,1800,晴,芝,良,2026年04月25日,1勝クラス,2022106116,01203
202603010512,12,2,3,アルシャンティ,牝4,56,嶋田純次,0:1:48.3,1.1/2,3-3-3-4,37.5,116.3,14,426,[東]室井潔,1800,晴,芝,良,2026年04月25日,1勝クラス,2022102978,01134
202603010512,13,6,11,エナジーショット,牝4,56,丹内祐次,0:1:48.4,1/2,5-3-3-4,37.6,17.7,8,420,[東]矢嶋大樹,1800,晴,芝,良,2026年04月25日,1勝クラス,2022101425,01091
202603010512,14,3,5,ウインアリス,牝5,56,黛弘人,0:1:49.1,4,13-13-15-16,36.9,236.9,16,472,[東]柄崎将寿,1800,晴,芝,良,2026年04月25日,1勝クラス,2021106224,01109
202603010512,15,4,8,ビスケットマリー,牝4,53,遠藤汰月,0:1:49.6,3,13-13-14-15,37.7,190.1,15,414,[東]和田雄二,1800,晴,芝,良,2026年04月25日,1勝クラス,2022102984,01218
202603010512,16,7,14,ハレアカラフラ,牝6,56,松本大輝,0:1:50.3,4,10-10-9-13,38.9,55.0,12,452,[西]吉田直弘,1800,晴,芝,良,2026年04月25日,1勝クラス,2020103292,01191
