,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202603010103,1,3,5,サフランルージュ,牝3,55,野中悠太,0:1:47.6,,10-11-12-9,34.6,113.2,14,400,[東]室井潔,1800,晴,芝,良,2026年04月11日,未勝利,2023101820,01158
202603010103,2,4,8,クシマトゥルー,牝3,53,長浜鴻緒,0:1:47.7,3/4,2-2-2-2,36.1,9.0,5,426,[東]矢嶋大樹,1800,晴,芝,良,2026年04月11日,未勝利,2023105222,01214
202603010103,3,1,2,エコロディアン,牝3,55,斎藤新,0:1:47.8,1/2,3-4-4-4,35.8,5.7,3,442,[西]牧浦充徳,1800,晴,芝,良,2026年04月11日,未勝利,2023107273,01178
202603010103,4,5,10,ファストフォワード,牝3,55,小崎綾也,0:1:47.9,クビ,3-3-2-3,36.2,6.8,4,506,[西]小林真也,1800,晴,芝,良,2026年04月11日,未勝利,2023106362,01152
202603010103,5,4,7,ピアス,牝3,55,丸山元気,0:1:47.9,アタマ,1-1-1-1,36.3,3.6,1,464,[東]森一誠,1800,晴,芝,良,2026年04月11日,未勝利,2023105443,01127
202603010103,6,2,4,ゴールドアベニュー,牝3,55,富田暁,0:1:48.0,1/2,12-12-13-12,34.8,88.0,12,422,[西]宮地貴稔,1800,晴,芝,良,2026年04月11日,未勝利,2023101197,01168
202603010103,7,5,9,スワトウ,牝3,55,松若風馬,0:1:48.1,1/2,13-12-7-6,35.9,12.9,6,438,[西]牧田和弥,1800,晴,芝,良,2026年04月11日,未勝利,2023103333,01154
202603010103,8,8,16,オーマイラッキーン,牝3,55,国分恭介,0:1:48.2,3/4,11-9-10-11,35.6,104.6,13,482,[西]高橋康之,1800,晴,芝,良,2026年04月11日,未勝利,2023102060,01124
202603010103,9,6,11,ハヤブサブロー,牝3,55,吉田隼人,0:1:48.3,クビ,7-6-7-5,36.1,4.3,2,426,[西]高橋義忠,1800,晴,芝,良,2026年04月11日,未勝利,2023104338,01095
202603010103,10,6,12,ヴィーラー,牝3,55,黛弘人,0:1:48.3,ハナ,3-5-4-6,36.3,30.2,10,424,[西]矢作芳人,1800,晴,芝,良,2026年04月11日,未勝利,2023103081,01109
202603010103,11,1,1,レーザーキック,牝3,52,小林美駒,0:1:48.3,クビ,16-15-14-12,35.0,18.2,8,384,[東]竹内正洋,1800,晴,芝,良,2026年04月11日,未勝利,2023105231,01206
202603010103,12,7,13,ノクスカンパーナ,牝3,55,田口貫太,0:1:48.7,2,8-8-9-9,36.2,67.7,11,472,[西]吉岡辰弥,1800,晴,芝,良,2026年04月11日,未勝利,2023105168,01208
202603010103,13,8,15,ディアデムドール,牝3,51,河原田菜,0:1:49.3,3.1/2,6-6-4-6,37.3,18.0,7,492,[西]今野貞一,1800,晴,芝,良,2026年04月11日,未勝利,2023103285,01204
202603010103,14,3,6,ヴェロシオン,牝3,55,高倉稜,0:1:49.7,2.1/2,8-9-11-12,36.8,29.2,9,416,[西]武英智,1800,晴,芝,良,2026年04月11日,未勝利,2023105121,01130
202603010103,15,7,14,ノヴェルピアーチェ,牝3,53,舟山瑠泉,0:1:49.9,1.1/4,14-14-15-15,36.5,150.0,15,406,[東]古賀慎明,1800,晴,芝,良,2026年04月11日,未勝利,2023105150,01221
202603010103,16,2,3,グレープレモネード,牝3,55,松岡正海,0:1:50.5,3.1/2,15-15-16-16,36.5,164.4,16,430,[東]本間忍,1800,晴,芝,良,2026年04月11日,未勝利,2023105428,01085
