,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ジャンプストリート,牡3,57.0,松岡,伊藤伸,432(-2),美浦,2023104691,01085,サトノジェネシス,シモーヌ,タイキシャトル,-1.8483380519502033,10
1,1,2,ニシノバリキング,牡3,57.0,原田和,小手川,518(+6),美浦,2023106274,01143,マテラスカイ,ニシノフローラル,リーチザクラウン,-2.6333179631393144,15
2,2,3,フォーアライター,牝3,52.0,▲上里,矢嶋,414(+4),美浦,2023106300,01217,ハービンジャー,ミニョネット,クロフネ,-4.06606803062026,16
3,2,4,ヘヴンズドライブ,牝3,55.0,岩田康,和田勇,418(-2),美浦,2023104438,05203,ダノンスマッシュ,マーレグリーン,ジャングルポケット,-1.1730135238775214,6
4,3,5,ピルスナー,牝3,55.0,原,青木,424(-2),美浦,2023106458,01184,ベンバトル,ネオザミスティック,ハーツクライ,-1.875424211467692,11
5,3,6,カンノンミッキー,牡3,57.0,木幡巧,小西,476(-12),美浦,2023103149,01162,ミッキーロケット,マーケットレイズン,フサイチリシャール,-0.5273545641731517,4
6,4,7,ネオアカジョウ,牡3,57.0,田辺,小西,488(-12),美浦,2023100027,01075,ダノンスマッシュ,ステラグレイス,クロフネ,-2.1737075340238565,14
7,4,8,ヌクレオチド,牡3,57.0,柴田善,粕谷,484(-4),美浦,2023101724,00641,モズアスコット,スニップ,エピファネイア,-0.31544129079978034,3
8,5,9,マイエラ,牡3,55.0,△長浜,蛯名正,468(0),美浦,2023100639,01214,リオンディーズ,バージニアキャット,Bluegrass Cat,-1.7348812259429915,9
9,5,10,キョンチャン,牝3,55.0,江田照,深山,452(+2),美浦,2023101852,00689,バゴ,ミサコ,クロフネ,-1.9346808996554978,12
10,6,11,ボビネット,牝3,55.0,吉田豊,和田雄,440(-2),美浦,2023102368,00733,イスラボニータ,オーガンディー,フレンチデピュティ,-1.6128877316220078,7
11,6,12,エーデルハイ,牝3,55.0,津村,天間,452(+2),美浦,2023103047,01092,シャンハイボビー,ナムラジュエル,マーベラスサンデー,-2.074325535338084,13
12,7,13,フィールマイプラン,牡3,57.0,荻野極,岩戸,440(+2),美浦,2023103860,01160,サトノクラウン,フィールザプリティ,ブラックタイド,-0.01577166615954329,2
13,7,14,モーゲンセン,牡3,57.0,戸崎圭,斎藤誠,514(-4),美浦,2023110008,05386,Mendelssohn,Pioneer Queen,Pioneerof the Nile,0.2919113309509242,1
14,8,15,シューペルブリアン,牝3,55.0,黛,佐藤吉,458(+2),美浦,2023101790,01109,ダノンレジェンド,ハートサングラス,モーリス,-1.7145223505393328,8
15,8,16,エリンフレーム,牝3,55.0,石橋脩,清水英,442(-2),美浦,2023104203,01077,フィレンツェファイア,エリンアクトレス,スクリーンヒーロー,-0.7822923472439616,5
