,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,セイウンハーデス,牡7,57.0,幸,橋口,474(+2),栗東,2019102632,00732,シルバーステート,ハイノリッジ,マンハッタンカフェ,-2.074138422058336,12
1,2,2,オニャンコポン,セ7,57.0,田辺裕信,小島,476(+2),美浦,2019104756,01075,エイシンフラッシュ,シャリオドール,ヴィクトワールピサ,-1.9413806054183607,10
2,3,3,マジックサンズ,牡4,56.0,横山和,須貝,520(-4),栗東,2022104772,01140,キズナ,コナブリュワーズ,キングカメハメハ,-3.492000760124654,14
3,3,4,スパークリシャール,セ5,57.0,柴田善,小島,488(-2),美浦,2021105609,00641,スワーヴリチャード,スパークオンアイス,シンボリクリスエス,-1.8633243970601405,9
4,4,5,レーベンスティール,牡6,58.0,戸崎圭,田中博,484(-2),美浦,2020102078,05386,リアルスティール,トウカイライフ,トウカイテイオー,-2.0661182734357597,11
5,4,6,チェルヴィニア,牝5,55.0,ルメール,木村,498(+6),美浦,2021105643,05339,ハービンジャー,チェッキーノ,キングカメハメハ,-0.6628880210023945,3
6,5,7,マイネルモーント,牡6,57.0,石川,高木,470(-2),美浦,2020105749,01150,ゴールドシップ,ゲッカコウ,ロージズインメイ,-1.695080352503549,8
7,5,8,ショウナンマグマ,セ7,57.0,吉田豊,尾関,514(0),美浦,2019104998,00733,ザファクター,レッドメアラス,ステイゴールド,0.04842988458248071,2
8,6,9,カラマティアノス,牡4,56.0,津村,奥村武,478(0),美浦,2022104896,01092,レイデオロ,ダンサール,ハーツクライ,-0.8383634296024115,4
9,6,10,エコロヴァルツ,牡5,57.0,横山武,牧浦,492(-4),栗東,2021101436,01170,ブラックタイド,プティプランセス,キングカメハメハ,1.1238045700922072,1
10,7,11,サイルーン,セ7,57.0,佐々木,堀,488(+6),美浦,2019104838,01197,ディープインパクト,ハウオリ,キングカメハメハ,-1.547418281545831,7
11,7,12,サンストックトン,牡7,57.0,松岡,堀内,470(+2),美浦,2019101422,01085,ワールドエース,シナル,キングカメハメハ,-1.1425061494704571,5
12,8,13,ニシノエージェント,牡4,56.0,三浦,千葉,482(+4),美浦,2022106155,01122,イスラボニータ,ビクトリアスマイル,ノヴェリスト,-2.9068599324482474,13
13,8,14,シャンパンカラー,牡6,58.0,岩田康,田中剛,516(0),美浦,2020103075,05203,ドゥラメンテ,メモリアルライフ,Reckless Abandon,-1.4016164118279668,6
