,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,トレサフィール,牡3,57.0,横山和,稲垣,美浦,2022102174,01140,サトノダイヤモンド ,トレサンセール ,Rip Van Winkle (愛) ,-1.4248300177607096,7
1,1,2,コスモトロイメル,牝3,55.0,丹内,田島,美浦,2022106786,01091,ダノンバラード ,ドリームローズ ,サクラバクシンオー ,-2.651661731729197,15
2,2,3,テルケンレングレー,牡3,57.0,原田和,蛯名利,美浦,2022102016,01143,サングレーザー ,シュガーハートコン ,オンファイア ,-2.53518762072564,14
3,2,4,シェーンシュティア,牝3,55.0,三浦,林,美浦,2022104716,01122,ブリックスアンドモルタル Bricks and Mortar(米) ,カイゼリン ,アドマイヤベガ ,-1.872756600618928,9
4,3,5,アロンズロッド,牡3,57.0,ルメール,国枝,美浦,2022104635,05339,エピファネイア ,アーモンドアイ ,ロードカナロア ,-2.1969780389613334,11
5,3,6,マイネルアウルム,牡3,57.0,柴田大,加藤士,美浦,2022106811,01009,ゴールドシップ ,マイネチャーム ,アグネスタキオン ,-2.523868474894386,13
6,4,7,ローレン,牝3,55.0,大野,上原博,美浦,2022102934,01096,エピファネイア ,セレブレイションキャット Celebration Cat(米) ,Storm Cat (米) ,-1.4224877612125066,5
7,4,8,ミッドセンチュリー,牡3,57.0,丸田,松山,美浦,2022103308,01117,トゥザグローリー ,アウグスタ ,エイシンフラッシュ ,-4.618951525384863,18
8,5,9,マイネルボス,牡3,57.0,佐々木,伊藤大,美浦,2022106770,01197,ダノンバラード ,オーサムボス Awesome Boss(米) ,Street Boss ,-0.7172650028230952,2
9,5,10,テンミラージュ,牝3,55.0,内田博,深山,美浦,2022105414,00422,ルーラーシップ ,テンサイドカップ ,スピルバーグ ,-2.0430531976930975,10
10,6,11,ファイアリーホット,牡3,54.0,▲長浜,和田勇,美浦,2022105341,01214,ミッキーアイル ,サンシャイン ,ハーツクライ ,-3.901141317625537,17
11,6,12,グリスタン,牡3,57.0,荻野極,高橋文,美浦,2022102559,01160,アドマイヤマーズ ,エイシンシルダリア ,キングカメハメハ ,-2.363837111134724,12
12,7,13,マルターズヴェロス,牡3,57.0,田辺,手塚,美浦,2022101066,01075,キズナ ,トップオブドーラ ,Grand Slam ,-0.38255410534052,1
13,7,14,ウインスティーガ,牡3,57.0,戸崎圭,手塚,美浦,2022106228,05386,ウインブライト ,コスモチェーロ ,Fusaichi Pegasus ,-1.4247427878587187,6
14,7,15,ダイユウルージュ,牝3,52.0,▲佐藤,松永康,美浦,2022107169,01207,サンダースノー Thunder Snow(愛) ,ウエストコースト ,シンボリクリスエス ,-1.403733560910132,4
15,8,16,マイネルラファール,牡3,57.0,丸山,畠山,美浦,2022106773,01127,ウインブライト ,クードヴァン ,ディープインパクト ,-3.848540919134181,16
16,8,17,ウアーシュプルング,牝3,55.0,横山武,鹿戸,美浦,2022106761,01170,スクリーンヒーロー ,アメリオラシオン ,ルーラーシップ ,-1.446200656965632,8
17,8,18,エリナ,牝3,55.0,武藤,戸田,美浦,2022101492,01169,カリフォルニアクローム California Chrome(米) ,ヒーラ ,ディープインパクト ,-0.792359094432901,3
