,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,インブロリオ,牝3,55.0,Ａルメート,吉村,栗東,2022101686,05659,アドマイヤムーン ,プリディカメント ,ハードスパン Hard Spun(米) ,-1.4476171396243191,10
1,2,2,キャッスルレイク,牝3,55.0,田口,松下,栗東,2022100642,01208,サートゥルナーリア ,パラダイスリッジ ,ディープインパクト ,1.4662859614774346,3
2,3,3,ザラタン,牝3,55.0,池添,中竹,栗東,2022107342,01032,キズナ ,カメキチ ,Mizzen Mast ,-0.6403954748847215,8
3,4,4,フェルシナ,牝3,55.0,藤岡佑,西園翔,栗東,2022105831,01093,ルーラーシップ ,ヒルダ ,ダイワメジャー ,1.0946416677191242,4
4,5,5,アイサンサン,牝3,55.0,岩田望,佐々木,栗東,2022103875,01174,キズナ ,ウアジェト ,シンボリクリスエス ,2.3988566270201273,2
5,5,6,ヒミノエトワール,牝3,55.0,横山典,宮地,栗東,2022102388,00660,パイロ Pyro(米) ,ヒミノプリンセス ,マンハッタンカフェ ,-0.6221735062280832,7
6,6,7,ラブアイミー,牝3,55.0,北村友,森田,栗東,2022107258,01102,サンダースノー Thunder Snow(愛) ,ラブカンプー ,ショウナンカンプ ,-1.6381892226915737,11
7,6,8,ナムラクララ,牝3,55.0,西村淳,長谷川,栗東,2022102887,01171,アドマイヤマーズ ,サンクイーンII Sun Queen(米) ,Storm Cat (米) ,-0.16203852931436363,6
8,7,9,アメリカンビキニ,牝3,55.0,坂井,斉藤崇,栗東,2022104957,01163,American Pharoah (米) ,パリスビキニ Paris Bikini(米) ,Bernardini (米) ,0.34434081681979134,5
9,7,10,ソーダーンライト,牝3,55.0,松山,鹿戸,美浦,2022110034,01126,Too Darn Hot (英) ,Leafhopper ,Dark Angel ,-1.149964184655238,9
10,8,11,コルドンブルー,牝3,55.0,鮫島駿,松永幹,栗東,2022106619,01157,キズナ ,ヴァイセフラウ ,キングカメハメハ ,2.4480213912139943,1
11,8,12,ザローズハーツ,牝3,55.0,菱田,大竹,美浦,2022105993,01144,ミスターメロディ ,ロゼリーナ ,キングカメハメハ ,-1.6801485024216813,12
