,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ジャスパーノベル,牝4,53.0,▲川端,森秀,460(-10),栗東,2022110113,01195,Vekoma ヴェコマ,Flatter Me Owen,Flatter,-3.482659666250558,13
1,2,2,エンブレムボム,牡5,58.0,柴田善,森秀,526(-18),栗東,2021110134,00641,St Patrick's Day,Jelly Cable,Sky Mesa,-3.109849012618736,11
2,2,3,タイセイブロウ,牡5,58.0,幸,平田,506(-2),栗東,2021104101,00732,キンシャサノキセキ,ギブユースマイル,エンパイアメーカー,1.5321339622315515,2
3,3,4,ウォーターエルピス,牝4,56.0,西村淳,藤野,498(-12),栗東,2022102796,01171,シャンハイボビー,ダブルアクセル,アグネスタキオン,-0.208796479417088,3
4,3,5,ジュウオウ,牡5,58.0,池添,秋山,552(+3),栗東,2021110162,01032,Justify,Coral Coast,So You Think,-5.053444686126167,15
5,4,6,エリカヴェローナ,牝5,56.0,北村友,吉岡,526(+4),栗東,2021110058,01102,Quality Road,Cover Song,Fastnet Rock,-2.1520533984210775,7
6,4,7,サンマルノヴェル,牡4,58.0,田口,大橋,508(+2),栗東,2022102716,01208,ノヴェリスト,サンマルアリュール,ゴールドアリュール,2.8601996539895334,1
7,5,8,クリノミニスター,牡7,58.0,団野,荒川,472(-2),栗東,2019103285,01180,シニスターミニスター,アイムヒアー,プリサイスエンド,-2.751203314924176,9
8,5,9,ヴィヴァシャス,牝4,56.0,岩田望,笹田,438(0),栗東,2022104391,01174,モズアスコット,ジニアスミノル,ディープインパクト,-2.061526758323965,6
9,6,10,ランドブレイブ,牡4,58.0,国分優,安達,488(0),栗東,2022106943,01125,アジアエクスプレス,ハロードリーム,ブライアンズタイム,-2.809998111507705,10
10,6,11,ダニエルバローズ,牡4,58.0,ハマーハン,杉山晴,540(+6),栗東,2022101431,05676,American Pharoah,ターフウォー,War Front,-2.6885384751053296,8
11,7,12,リドルトリガー,牝4,56.0,藤懸,小島,484(0),美浦,2022110068,01138,American Pharoah,Rubina,Invincible Spirit,-1.7108242893291257,4
12,7,13,モカラマーズ,牡4,58.0,松山,高柳大,494(-6),栗東,2022103609,01126,アドマイヤマーズ,オアシスクイーン,シニスターミニスター,-3.39703473142089,12
13,8,14,アメリカンランナー,牡5,58.0,吉村,茶木,488(+4),栗東,2021110121,01216,Gun Runner,Acqua Fresh,Ecclesiastic,-2.0198236140876618,5
14,8,15,ダディーズアイル,牡5,58.0,高杉,千田,488(-2),栗東,2021104673,01213,ミッキーアイル,ケイディーズネイル,ダノンシャンティ,-4.7781326266526785,14
