,式別,馬番,配当,人気
0,単勝,3,300,1
1,複勝,3,110,1
2,複勝,12,150,3
3,複勝,15,140,2
4,枠連,2-6,500,1
5,馬連,3-12,550,1
6,ワイド,3-12,240,1
7,ワイド,3-15,250,2
8,ワイド,12-15,410,5
9,馬単,3→12,1140,2
10,3連複,3-12-15,890,1
11,3連単,3→12→15,3700,2
