,式別,馬番,配当,人気
0,単勝,3,310,3
1,複勝,3,140,3
2,複勝,6,230,4
3,複勝,9,110,1
4,枠連,3-6,1190,4
5,馬連,3-6,1040,4
6,ワイド,3-6,330,4
7,ワイド,3-9,280,3
8,ワイド,6-9,590,8
9,馬単,3→6,1790,7
10,3連複,3-6-9,1160,4
11,3連単,3→6→9,6210,23
