,式別,馬番,配当,人気
0,単勝,3,330,2
1,複勝,3,140,2
2,複勝,5,110,1
3,複勝,8,180,4
4,枠連,3-5,450,2
5,馬連,3-5,390,1
6,ワイド,3-5,230,2
7,ワイド,3-8,480,6
8,ワイド,5-8,300,3
9,馬単,3→5,780,1
10,3連複,3-5-8,810,2
11,3連単,3→5→8,3110,4
