,式別,馬番,配当,人気
0,単勝,5,750,4
1,複勝,5,230,4
2,複勝,8,140,1
3,複勝,7,160,2
4,枠連,4-6,560,2
5,馬連,5-8,1230,3
6,ワイド,5-8,540,3
7,ワイド,5-7,790,8
8,ワイド,7-8,330,1
9,馬単,5→8,2630,6
10,3連複,5-7-8,1910,2
11,3連単,5→8→7,11230,11
