,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202608030809,1,3,3,ベイラム,牡4,58,吉村誠之,0:2:22.2,,2-2-2-2,34.5,7.9,4,442,[西]武英智,2400,晴,芝,良,2026年05月17日,2勝クラス,2022105505,01216
202608030809,2,5,5,ファーングロット,牡4,58,高杉吏麒,0:2:22.5,2,4-4-4-3,34.5,1.5,1,498,[西]上村洋行,2400,晴,芝,良,2026年05月17日,2勝クラス,2022105280,01213
202608030809,3,1,1,サトノソティラス,牡4,58,鮫島克駿,0:2:22.6,1/2,8-8-5-5,34.4,5.6,2,502,[西]池江泰寿,2400,晴,芝,良,2026年05月17日,2勝クラス,2022105587,01157
202608030809,4,7,8,メイショウアイル,牡4,58,秋山稔樹,0:2:22.6,クビ,9-9-9-7,34.3,14.2,5,482,[西]高橋義忠,2400,晴,芝,良,2026年05月17日,2勝クラス,2022102573,01181
202608030809,5,6,6,アスクデッドヒート,牡4,58,古川奈穂,0:2:22.6,ハナ,7-7-7-9,34.2,7.7,3,480,[西]矢作芳人,2400,晴,芝,良,2026年05月17日,2勝クラス,2022105839,01190
202608030809,6,8,9,エルディアブロ,牡8,58,団野大成,0:2:22.8,1.1/4,5-5-5-5,34.7,29.5,6,460,[西]宮地貴稔,2400,晴,芝,良,2026年05月17日,2勝クラス,2018104512,01180
202608030809,7,8,10,ビップチェイス,牡5,58,藤懸貴志,0:2:24.1,8,1-1-1-1,36.8,36.5,7,454,[東]田島俊明,2400,晴,芝,良,2026年05月17日,2勝クラス,2021105763,01138
202608030809,8,4,4,パープルクラウド,牡6,58,菱田裕二,0:2:24.2,3/4,6-6-7-7,36.0,130.6,9,524,[西]吉村圭司,2400,晴,芝,良,2026年05月17日,2勝クラス,2020104553,01144
202608030809,9,7,7,プレイリードリーム,牡10,58,太宰啓介,0:2:24.4,1.1/4,10-10-10-10,35.9,183.4,10,468,[西]安達昭夫,2400,晴,芝,良,2026年05月17日,2勝クラス,2016102767,01037
202608030809,10,2,2,シュプリンガー,セ7,58,国分優作,0:2:25.0,3.1/2,2-2-3-3,37.2,117.2,8,504,[西]小栗実,2400,晴,芝,良,2026年05月17日,2勝クラス,2019104636,01125
