,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202608030509,1,6,7,ウォータークラーク,牡4,58,幸英明,0:1:32.2,,6-6,33.9,3.4,2,484,[西]石橋守,1600,晴,芝,良,2026年05月09日,2勝クラス,2022103345,00732
202608030509,2,7,8,ダガーリング,牡4,58,菱田裕二,0:1:32.3,3/4,2-3,34.3,4.0,3,546,[西]柴田卓,1600,晴,芝,良,2026年05月09日,2勝クラス,2022102153,01144
202608030509,3,8,10,クスクス,牝5,56,池添謙一,0:1:32.6,1.3/4,1-1,34.7,31.8,7,500,[西]松下武士,1600,晴,芝,良,2026年05月09日,2勝クラス,2021103665,01032
202608030509,4,8,11,マルカオペラ,牝5,56,北村友一,0:1:32.7,1/2,6-2,34.9,13.1,5,486,[西]浜田多実,1600,晴,芝,良,2026年05月09日,2勝クラス,2021104978,01102
202608030509,5,3,3,スナークピカソ,牡4,58,松山弘平,0:1:32.9,1,9-9,34.2,6.4,4,484,[西]高橋一哉,1600,晴,芝,良,2026年05月09日,2勝クラス,2022104171,01126
202608030509,6,6,6,ダイヤモンドハンズ,牡6,58,岩田望来,0:1:33.3,2.1/2,4-3,35.2,2.8,1,516,[西]池江泰寿,1600,晴,芝,良,2026年05月09日,2勝クラス,2020103647,01174
202608030509,7,5,5,ツーエムクロノス,牡4,58,酒井学,0:1:33.4,3/4,9-9,34.9,42.2,8,514,[西]本田優,1600,晴,芝,良,2026年05月09日,2勝クラス,2022103651,01034
202608030509,8,1,1,ユメハハテシナク,牡6,58,鮫島克駿,0:1:33.4,ハナ,6-6,35.1,17.7,6,488,[西]石坂公一,1600,晴,芝,良,2026年05月09日,2勝クラス,2020106399,01157
202608030509,9,7,9,リリーブライト,牡8,58,荻野琢真,0:1:33.5,1/2,4-6,35.3,134.6,10,474,[東]西田雄一,1600,晴,芝,良,2026年05月09日,2勝クラス,2018104841,01112
202608030509,10,4,4,プチプラージュ,牝4,56,国分恭介,0:1:33.5,ハナ,9-9,34.9,176.1,11,452,[西]大根田裕,1600,晴,芝,良,2026年05月09日,2勝クラス,2022104050,01124
202608030509,11,2,2,ステラスプレンダー,牝5,56,吉村誠之,0:1:33.8,1.3/4,2-5,35.6,94.3,9,456,[西]石坂公一,1600,晴,芝,良,2026年05月09日,2勝クラス,2021105604,01216
