,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202608031012,1,7,14,ジュルナール,牝4,54,田山旺佑,0:1:24.4,,4-5,37.4,15.7,5,480,[西]池添学,1400,晴,ダート,良,2026年05月24日,1勝クラス,2022104788,01220
202608031012,2,5,10,ハッコウイチウ,牡4,58,松若風馬,0:1:24.6,1.1/4,6-6,37.5,6.6,2,506,[西]杉山晴紀,1400,晴,ダート,良,2026年05月24日,1勝クラス,2022104801,01154
202608031012,3,1,1,グディンナ,牝5,56,藤懸貴志,0:1:24.8,3/4,11-9,37.2,80.6,12,420,[西]牧田和弥,1400,晴,ダート,良,2026年05月24日,1勝クラス,2021102162,01138
202608031012,4,3,5,インピッシュ,牝4,56,池添謙一,0:1:24.9,3/4,10-9,37.4,159.6,15,456,[西]中尾秀正,1400,晴,ダート,良,2026年05月24日,1勝クラス,2022103469,01032
202608031012,5,3,6,セルズパワー,牡4,58,鮫島克駿,0:1:25.0,1/2,11-12,37.3,19.1,6,492,[西]牧田和弥,1400,晴,ダート,良,2026年05月24日,1勝クラス,2022102052,01157
202608031012,6,4,8,ミヤジマナ,牝4,56,菱田裕二,0:1:25.0,クビ,11-12,37.4,9.1,4,516,[西]宮地貴稔,1400,晴,ダート,良,2026年05月24日,1勝クラス,2022106200,01144
202608031012,7,2,4,クリノミニスター,牡7,58,吉田隼人,0:1:25.1,クビ,14-12,37.4,104.5,13,470,[西]荒川義之,1400,晴,ダート,良,2026年05月24日,1勝クラス,2019103285,01095
202608031012,8,2,3,ハイクライテリア,セ6,58,国分優作,0:1:25.1,クビ,14-12,37.3,127.5,14,460,[西]羽月友彦,1400,晴,ダート,良,2026年05月24日,1勝クラス,2020102910,01125
202608031012,9,6,11,ミッションルース,牡5,58,田口貫太,0:1:25.2,1/2,4-3,38.3,47.6,10,436,[西]平田修,1400,晴,ダート,良,2026年05月24日,1勝クラス,2021101464,01208
202608031012,10,7,13,ララバッカナール,牝5,56,川田将雅,0:1:25.2,クビ,2-1,38.5,1.7,1,460,[西]佐藤悠太,1400,晴,ダート,良,2026年05月24日,1勝クラス,2021107097,01088
202608031012,11,8,16,ベルピルエット,牝4,55,長浜鴻緒,0:1:25.3,クビ,7-8,38.0,239.4,16,484,[西]小崎憲,1400,晴,ダート,良,2026年05月24日,1勝クラス,2022102726,01214
202608031012,12,4,7,ウォーターパラディ,牡4,58,国分恭介,0:1:25.3,クビ,7-7,38.0,9.0,3,458,[西]岡田稲男,1400,晴,ダート,良,2026年05月24日,1勝クラス,2022103229,01124
202608031012,13,6,12,ブルーミングローズ,牝4,56,北村友一,0:1:25.4,1/2,3-3,38.5,27.4,8,474,[西]高野友和,1400,晴,ダート,良,2026年05月24日,1勝クラス,2022105190,01102
202608031012,14,1,2,レイム,牝5,56,酒井学,0:1:25.6,1.1/2,14-16,37.8,57.6,11,452,[西]高橋康之,1400,晴,ダート,良,2026年05月24日,1勝クラス,2021106942,01034
202608031012,15,8,15,ダノンフェルゼン,牡4,58,吉村誠之,0:1:26.0,2.1/2,7-9,38.6,34.6,9,502,[西]東田明士,1400,晴,ダート,良,2026年05月24日,1勝クラス,2022104892,01216
202608031012,16,5,9,アメリカンビーチ,牡4,58,団野大成,0:1:26.7,4,1-2,40.1,20.0,7,546,[西]四位洋文,1400,晴,ダート,良,2026年05月24日,1勝クラス,2022103728,01180
