,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202602010208,1,7,10,シーグルロス,牝3,50,小林美駒,0:1:07.7,,1-1,34.2,7.2,3,450,[東]尾形和幸,1200,晴,芝,良,2026年06月14日,1勝クラス,2023100214,01206
202602010208,2,8,12,シュークリーム,牝5,56,国分恭介,0:1:07.8,3/4,2-2,34.0,33.0,9,436,[西]西村真幸,1200,晴,芝,良,2026年06月14日,1勝クラス,2021104404,01124
202602010208,3,8,13,プリンセスモコ,牝3,53,佐々木大,0:1:07.9,3/4,3-3,33.9,1.8,1,450,[西]藤原英昭,1200,晴,芝,良,2026年06月14日,1勝クラス,2023107520,01197
202602010208,4,6,8,クレセントウイング,セ6,56,舟山瑠泉,0:1:08.1,1.1/4,10-9,33.5,17.0,5,464,[東]高橋文雅,1200,晴,芝,良,2026年06月14日,1勝クラス,2020100707,01221
202602010208,5,2,2,グリフォン,牝4,56,斎藤新,0:1:08.3,1,3-4,34.3,18.2,6,442,[西]小椋研介,1200,晴,芝,良,2026年06月14日,1勝クラス,2022103899,01178
202602010208,6,7,11,フロウアンドライム,牡4,58,横山和生,0:1:08.3,ハナ,5-4,34.1,6.1,2,454,[東]大和田成,1200,晴,芝,良,2026年06月14日,1勝クラス,2022104663,01140
202602010208,7,4,4,スプリングデイ,牝5,56,黛弘人,0:1:08.4,3/4,7-6,34.1,36.3,10,428,[東]伊藤大士,1200,晴,芝,良,2026年06月14日,1勝クラス,2021103322,01109
202602010208,8,4,5,シャインズオンユー,牡5,58,富田暁,0:1:08.5,1/2,11-11,33.7,104.9,12,454,[西]藤野健太,1200,晴,芝,良,2026年06月14日,1勝クラス,2021103535,01168
202602010208,9,6,9,フレンドモナコ,牡3,52,遠藤汰月,0:1:08.5,クビ,7-6,34.2,88.2,11,414,[東]加藤和宏,1200,晴,芝,良,2026年06月14日,1勝クラス,2023106197,01218
202602010208,10,3,3,マジェステラ,牝3,53,鮫島克駿,0:1:08.6,クビ,5-6,34.4,8.1,4,482,[東]千葉直人,1200,晴,芝,良,2026年06月14日,1勝クラス,2023102390,01157
202602010208,11,5,7,アートフォーム,牝5,54,柴田裕一,0:1:08.8,1.1/2,11-11,34.0,126.9,13,454,[西]畑端省吾,1200,晴,芝,良,2026年06月14日,1勝クラス,2021102433,01212
202602010208,12,5,6,スマッシュアウト,牡4,58,原田和真,0:1:08.9,1/2,7-9,34.5,32.3,8,452,[東]栗田徹,1200,晴,芝,良,2026年06月14日,1勝クラス,2022100460,01143
202602010208,13,1,1,ジャスパールビー,牝3,52,長浜鴻緒,0:1:09.3,2.1/2,13-13,34.4,23.7,7,448,[西]森秀行,1200,晴,芝,良,2026年06月14日,1勝クラス,2023110097,01214
