,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202602010803,1,7,11,クッカユフラ,牝3,55,斎藤新,0:1:46.9,,2-2-2-2,39.1,44.6,8,446,[東]池上昌和,1700,曇,ダート,良,2026年07月05日,未勝利,2023104420,01178
202602010803,2,1,1,ニシノモリミチ,牡3,57,横山武史,0:1:47.0,1/2,1-1-1-1,39.7,3.1,2,482,[東]高木登,1700,曇,ダート,良,2026年07月05日,未勝利,2023100362,01170
202602010803,3,8,13,ゴンフィンガー,牡3,57,佐々木大,0:1:47.0,アタマ,6-6-4-4,38.7,2.3,1,460,[西]中内田充,1700,曇,ダート,良,2026年07月05日,未勝利,2023110069,01197
202602010803,4,3,4,レースクイーン,牝3,55,横山琉人,0:1:47.0,アタマ,3-3-3-2,39.1,78.1,10,416,[東]蛯名利弘,1700,曇,ダート,良,2026年07月05日,未勝利,2023101563,01192
202602010803,5,6,9,ジャストグレース,牡3,57,古川吉洋,0:1:48.1,7,14-14-14-13,38.5,17.1,5,492,[西]大根田裕,1700,曇,ダート,良,2026年07月05日,未勝利,2023102517,01015
202602010803,6,5,7,ヘイマー,牡3,54,遠藤汰月,0:1:48.3,1,12-12-10-9,39.5,105.2,11,514,[東]伊藤伸一,1700,曇,ダート,良,2026年07月05日,未勝利,2023105553,01218
202602010803,7,5,8,ミリオングローリー,牡3,56,長浜鴻緒,0:1:48.4,1/2,8-8-10-9,39.5,18.4,6,460,[東]蛯名正義,1700,曇,ダート,良,2026年07月05日,未勝利,2023102386,01214
202602010803,8,2,2,キャピタル,牡3,57,鮫島克駿,0:1:48.4,ハナ,3-3-4-5,40.1,7.6,4,466,[東]堀宣行,1700,曇,ダート,良,2026年07月05日,未勝利,2023107316,01157
202602010803,9,6,10,マツリダシリウス,牡3,56,舟山瑠泉,0:1:49.0,3.1/2,9-8-6-6,40.4,60.7,9,474,[東]水野貴広,1700,曇,ダート,良,2026年07月05日,未勝利,2023109058,01221
202602010803,10,8,14,ルナノーヴァ,牡3,54,和田陽希,0:1:49.1,3/4,9-8-6-6,40.5,115.4,12,436,[西]緒方努,1700,曇,ダート,良,2026年07月05日,未勝利,2023102435,01223
202602010803,11,4,6,ガダニーニ,牝3,55,丹内祐次,0:1:49.3,1,6-6-6-6,40.7,28.3,7,496,[東]西田雄一,1700,曇,ダート,良,2026年07月05日,未勝利,2023110096,01091
202602010803,12,7,12,ガーディアンテイル,牡3,57,岩田康誠,0:1:49.7,2.1/2,11-11-12-12,40.5,7.1,3,514,[東]小手川準,1700,曇,ダート,良,2026年07月05日,未勝利,2023106958,05203
202602010803,13,4,5,オーキーベルセルク,牡3,54,小林美駒,0:1:50.2,3,13-13-6-9,41.6,129.9,13,460,[東]戸田博文,1700,曇,ダート,良,2026年07月05日,未勝利,2023102492,01206
202602010803,14,3,3,カンフージョン,牡3,57,小沢大仁,0:1:51.5,8,3-5-12-14,42.2,206.7,14,510,[西]吉村圭司,1700,曇,ダート,良,2026年07月05日,未勝利,2023107544,01185
