,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202602011206,1,1,1,コスモファーブロス,牝3,55,横山武史,0:1:10.7,,1-1,36.3,3.4,2,422,[西]吉田直弘,1200,曇,芝,重,2026年07月19日,未勝利,2023106420,01170
202602011206,2,5,9,リネアベルタ,牝3,55,岩田康誠,0:1:10.9,3/4,5-3,35.9,14.0,5,422,[西]宮地貴稔,1200,曇,芝,重,2026年07月19日,未勝利,2023102408,05203
202602011206,3,5,10,マメーアップル,牝3,55,横山琉人,0:1:10.9,アタマ,2-2,36.1,2.8,1,434,[東]岩戸孝樹,1200,曇,芝,重,2026年07月19日,未勝利,2023100924,01192
202602011206,4,1,2,セイカユウヒ,牡3,57,佐々木大,0:1:11.0,1/2,8-5,35.7,44.7,12,408,[東]石栗龍彦,1200,曇,芝,重,2026年07月19日,未勝利,2023104140,01197
202602011206,5,3,5,ソワンドヴィクター,牝3,54,長浜鴻緒,0:1:11.0,ハナ,15-11,34.9,17.4,6,408,[東]高橋文雅,1200,曇,芝,重,2026年07月19日,未勝利,2023102783,01214
202602011206,6,4,8,アウェイクネス,牝3,53,古川奈穂,0:1:11.1,3/4,10-9,35.7,110.7,15,440,[西]前川恭子,1200,曇,芝,重,2026年07月19日,未勝利,2023110027,01190
202602011206,7,6,12,クープグラッセ,牝3,55,池添謙一,0:1:11.2,1/2,6-5,36.0,19.8,7,430,[西]岡田稲男,1200,曇,芝,重,2026年07月19日,未勝利,2023101318,01032
202602011206,8,2,3,ライトオブジアース,牝3,55,丹内祐次,0:1:11.4,1.1/2,3-3,36.5,7.1,3,498,[西]松永幹夫,1200,曇,芝,重,2026年07月19日,未勝利,2023103478,01091
202602011206,9,3,6,マリノリュミエール,牝3,51,河原田菜,0:1:11.5,1/2,12-10,35.7,10.2,4,456,[東]村田一誠,1200,曇,芝,重,2026年07月19日,未勝利,2023100794,01204
202602011206,10,2,4,ノブピースオブラブ,セ3,57,斎藤新,0:1:12.2,4,6-5,37.0,102.8,14,462,[東]小島茂之,1200,曇,芝,重,2026年07月19日,未勝利,2023105777,01178
202602011206,11,6,11,リアライズブルーム,牝3,54,舟山瑠泉,0:1:12.5,2,16-16,36.2,25.0,8,486,[西]須貝尚介,1200,曇,芝,重,2026年07月19日,未勝利,2023105284,01221
202602011206,12,8,16,ディサイドオンミー,牝3,55,古川吉洋,0:1:12.6,クビ,11-12,36.9,28.9,9,414,[東]堀内岳志,1200,曇,芝,重,2026年07月19日,未勝利,2023103518,01015
202602011206,13,4,7,スカイプレリュード,牡3,54,遠藤汰月,0:1:12.6,ハナ,12-12,36.8,158.9,16,472,[東]室井潔,1200,曇,芝,重,2026年07月19日,未勝利,2023101873,01218
202602011206,14,7,14,トゥルージョワ,牡3,55,鷲頭虎太,0:1:12.8,1.1/4,14-15,36.9,30.0,10,494,[西]福永祐一,1200,曇,芝,重,2026年07月19日,未勝利,2023102586,01202
202602011206,15,8,15,チェサピークベイ,牡3,57,小沢大仁,0:1:13.2,2.1/2,8-12,37.9,40.5,11,478,[西]中内田充,1200,曇,芝,重,2026年07月19日,未勝利,2023107515,01185
202602011206,16,7,13,ジューンマロン,牝3,55,吉田隼人,0:1:13.6,2.1/2,3-5,38.7,97.8,13,442,[西]武英智,1200,曇,芝,重,2026年07月19日,未勝利,2023105278,01095
