,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202602011011,1,6,10,ヴーレヴー,牝4,55,吉田隼人,0:1:47.1,,2-2-2-2,35.4,11.1,8,496,[西]武幸四郎,1800,雨,芝,重,2026年07月12日,オープン,2022104617,01095
202602011011,2,7,12,レディーヴァリュー,牝5,55,武豊,0:1:47.6,3.1/2,3-3-3-3,35.4,10.0,7,460,[西]小林真也,1800,雨,芝,重,2026年07月12日,オープン,2021105228,00666
202602011011,3,3,4,シルトホルン,牡6,58,丹内祐次,0:1:48.0,2.1/2,6-6-6-6,35.4,4.6,1,480,[東]新開幸一,1800,雨,芝,重,2026年07月12日,オープン,2020105424,01091
202602011011,4,1,1,エラトー,牝5,55,北村友一,0:1:48.2,1.1/4,4-4-4-4,35.8,9.5,6,512,[西]上村洋行,1800,雨,芝,重,2026年07月12日,オープン,2021105442,01102
202602011011,5,4,5,キョウエイブリッサ,牡6,57,浜中俊,0:1:48.3,1/2,11-11-11-10,35.2,5.9,3,488,[東]武市康男,1800,雨,芝,重,2026年07月12日,オープン,2020107001,01115
202602011011,6,8,14,リラボニート,牝5,56,鮫島克駿,0:1:48.5,1,6-6-6-6,35.9,13.8,9,472,[西]須貝尚介,1800,雨,芝,重,2026年07月12日,オープン,2021103519,01157
202602011011,7,3,3,タシット,牡7,57,横山琉人,0:1:48.5,クビ,1-1-1-1,37.4,24.4,10,480,[東]中川公成,1800,雨,芝,重,2026年07月12日,オープン,2019106335,01192
202602011011,8,2,2,パレハ,牝5,55,佐々木大,0:1:48.6,クビ,8-6-6-8,35.9,5.7,2,446,[西]新谷功一,1800,雨,芝,重,2026年07月12日,オープン,2021106752,01197
202602011011,9,7,11,パトリックハンサム,牡7,57,斎藤新,0:1:48.6,クビ,12-12-12-11,35.3,84.9,12,474,[東]柄崎将寿,1800,雨,芝,重,2026年07月12日,オープン,2019103850,01178
202602011011,10,6,9,レディネス,牡4,57,横山和生,0:1:48.7,1/2,10-9-9-8,35.8,7.5,4,484,[西]昆貢,1800,雨,芝,重,2026年07月12日,オープン,2022104416,01140
202602011011,11,4,6,レディントン,セ5,57,小沢大仁,0:1:49.5,5,5-4-4-4,37.1,48.5,11,472,[西]杉山晴紀,1800,雨,芝,重,2026年07月12日,オープン,2021105926,01185
202602011011,12,5,7,エエヤン,セ6,59,古川吉洋,0:1:49.9,2,13-13-13-12,35.9,157.1,14,482,[東]伊藤大士,1800,雨,芝,重,2026年07月12日,オープン,2020105295,01015
202602011011,13,8,13,ウインシュクラン,セ8,57,黛弘人,0:1:50.5,3.1/2,8-9-10-12,37.5,106.9,13,472,[東]和田正一,1800,雨,芝,重,2026年07月12日,オープン,2018101615,01109
202602011011,14,5,8,ストレイトトーカー,牡4,57,横山武史,0:1:55.6,大,14-14-14-14,38.4,9.3,5,484,[東]岩戸孝樹,1800,雨,芝,重,2026年07月12日,オープン,2022101669,01170
