,race_type,course_len,ground_state,class,馬体重
0,芝,1200,全,all,470.8
1,芝,1200,良,all,471.6
2,芝,1200,稍重,all,483.8
3,芝,1200,重,all,462.2
4,芝,1200,不良,all,459.6
5,芝,1200,全,未勝利,462.2
6,芝,1200,良,未勝利,464.6
7,芝,1200,稍重,未勝利,467.0
8,芝,1200,重,未勝利,459.0
9,芝,1200,不良,未勝利,
10,芝,1200,全,新馬,465.5
11,芝,1200,良,新馬,473.8
12,芝,1200,稍重,新馬,
13,芝,1200,重,新馬,457.0
14,芝,1200,不良,新馬,408.0
15,芝,1200,全,1勝クラス,464.6
16,芝,1200,良,1勝クラス,466.5
17,芝,1200,稍重,1勝クラス,480.0
18,芝,1200,重,1勝クラス,449.5
19,芝,1200,不良,1勝クラス,457.5
20,芝,1200,全,2勝クラス,474.9
21,芝,1200,良,2勝クラス,477.2
22,芝,1200,稍重,2勝クラス,508.0
23,芝,1200,重,2勝クラス,456.7
24,芝,1200,不良,2勝クラス,
25,芝,1200,全,3勝クラス,474.2
26,芝,1200,良,3勝クラス,475.2
27,芝,1200,稍重,3勝クラス,476.0
28,芝,1200,重,3勝クラス,
29,芝,1200,不良,3勝クラス,
30,芝,1200,全,オープン,484.9
31,芝,1200,良,オープン,482.3
32,芝,1200,稍重,オープン,512.0
33,芝,1200,重,オープン,484.0
34,芝,1200,不良,オープン,492.0
35,芝,1400,全,all,467.0
36,芝,1400,良,all,466.2
37,芝,1400,稍重,all,480.4
38,芝,1400,重,all,479.4
39,芝,1400,不良,all,454.6
40,芝,1400,全,未勝利,462.0
41,芝,1400,良,未勝利,460.2
42,芝,1400,稍重,未勝利,445.3
43,芝,1400,重,未勝利,480.0
44,芝,1400,不良,未勝利,449.8
45,芝,1400,全,新馬,457.3
46,芝,1400,良,新馬,454.9
47,芝,1400,稍重,新馬,476.0
48,芝,1400,重,新馬,476.0
49,芝,1400,不良,新馬,
50,芝,1400,全,1勝クラス,464.8
51,芝,1400,良,1勝クラス,464.3
52,芝,1400,稍重,1勝クラス,471.3
53,芝,1400,重,1勝クラス,444.0
54,芝,1400,不良,1勝クラス,
55,芝,1400,全,2勝クラス,480.2
56,芝,1400,良,2勝クラス,480.6
57,芝,1400,稍重,2勝クラス,483.0
58,芝,1400,重,2勝クラス,493.5
59,芝,1400,不良,2勝クラス,488.0
60,芝,1400,全,3勝クラス,475.4
61,芝,1400,良,3勝クラス,473.2
62,芝,1400,稍重,3勝クラス,488.0
63,芝,1400,重,3勝クラス,472.0
64,芝,1400,不良,3勝クラス,
65,芝,1400,全,オープン,465.5
66,芝,1400,良,オープン,458.7
67,芝,1400,稍重,オープン,466.0
68,芝,1400,重,オープン,492.0
69,芝,1400,不良,オープン,
70,芝,1600,全,all,466.7
71,芝,1600,良,all,469.5
72,芝,1600,稍重,all,458.3
73,芝,1600,重,all,459.6
74,芝,1600,不良,all,459.8
75,芝,1600,全,未勝利,459.6
76,芝,1600,良,未勝利,462.5
77,芝,1600,稍重,未勝利,451.1
78,芝,1600,重,未勝利,447.8
79,芝,1600,不良,未勝利,419.0
80,芝,1600,全,新馬,458.7
81,芝,1600,良,新馬,460.4
82,芝,1600,稍重,新馬,448.9
