,race_type,course_len,ground_state,class,馬体重
0,芝,1200,全,all,477.3
1,芝,1200,良,all,481.0
2,芝,1200,稍重,all,490.0
3,芝,1200,重,all,468.5
4,芝,1200,不良,all,410.0
5,芝,1200,全,未勝利,481.5
6,芝,1200,良,未勝利,489.0
7,芝,1200,稍重,未勝利,482.0
8,芝,1200,重,未勝利,466.0
9,芝,1200,不良,未勝利,
10,芝,1200,全,新馬,485.0
11,芝,1200,良,新馬,485.0
12,芝,1200,稍重,新馬,
13,芝,1200,重,新馬,
14,芝,1200,不良,新馬,
15,芝,1200,全,1勝クラス,456.0
16,芝,1200,良,1勝クラス,465.0
17,芝,1200,稍重,1勝クラス,
18,芝,1200,重,1勝クラス,461.0
19,芝,1200,不良,1勝クラス,410.0
20,芝,1200,全,2勝クラス,497.2
21,芝,1200,良,2勝クラス,497.0
22,芝,1200,稍重,2勝クラス,498.0
23,芝,1200,重,2勝クラス,
24,芝,1200,不良,2勝クラス,
25,芝,1200,全,3勝クラス,479.3
26,芝,1200,良,3勝クラス,479.3
27,芝,1200,稍重,3勝クラス,
28,芝,1200,重,3勝クラス,
29,芝,1200,不良,3勝クラス,
30,芝,1200,全,オープン,478.9
31,芝,1200,良,オープン,477.7
32,芝,1200,稍重,オープン,
33,芝,1200,重,オープン,486.0
34,芝,1200,不良,オープン,
35,芝,1400,全,all,471.4
36,芝,1400,良,all,469.2
37,芝,1400,稍重,all,493.3
38,芝,1400,重,all,
39,芝,1400,不良,all,
40,芝,1400,全,未勝利,472.0
41,芝,1400,良,未勝利,472.0
42,芝,1400,稍重,未勝利,
43,芝,1400,重,未勝利,
44,芝,1400,不良,未勝利,
45,芝,1400,全,新馬,447.0
46,芝,1400,良,新馬,437.3
47,芝,1400,稍重,新馬,476.0
48,芝,1400,重,新馬,
49,芝,1400,不良,新馬,
50,芝,1400,全,1勝クラス,463.7
51,芝,1400,良,1勝クラス,463.7
52,芝,1400,稍重,1勝クラス,
53,芝,1400,重,1勝クラス,
54,芝,1400,不良,1勝クラス,
55,芝,1400,全,2勝クラス,493.7
56,芝,1400,良,2勝クラス,493.7
