,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,パルメリータ,牝5,56.0,富田,西園正,500(+6),栗東,2020102642,01168,スクリーンヒーロー  ,カニョット  Cagnotte(亜)  ,Sunray Spirit  ,-3.7270787316908294,14
1,2,2,カウンティフェア,牝3,54.0,永島,高野,452(-2),栗東,2022104121,01187,サートゥルナーリア  ,カウントオンイット  ,クロフネ  ,-0.5413754313004523,11
2,3,3,マリーヌ,牝3,54.0,亀田,斉藤崇,492(+12),栗東,2022104990,01176,リアルスティール  ,フィールザレース  Feel The Race(亜)  ,Orpen  ,-0.3268788586604616,8
3,3,4,ブドワールドール,牝3,54.0,丹内,西田,450(+4),美浦,2022105843,01091,オルフェーヴル  ,プペフラッシュ  ,Elusive Quality  ,-0.1627757469657416,7
4,4,5,クイーンズワーフ,牝4,56.0,菊沢,青木,458(+2),美浦,2021105168,01161,アルアイン  ,バーミーブリーズ  ,キンシャサノキセキ  ,-1.4992042169638276,12
5,4,6,グレゴリオ,牡3,56.0,杉原,木村,504(-2),美浦,2022101690,01135,エピファネイア  ,ベッラヴォーチェ  ,アドマイヤムーン  ,-0.32783057380290465,9
6,5,7,オベイユアマスター,セ4,58.0,古川吉,昆,444(+2),栗東,2021102952,01015,アジアエクスプレス  ,ティノ  ,キンシャサノキセキ  ,0.38391048625204066,4
7,5,8,ウインファヴォリ,セ3,56.0,黛,栗田,492(+14),美浦,2022106218,01109,リオンディーズ  ,ウインファビラス  ,ステイゴールド  ,0.18459485406059956,5
8,6,9,ジャズ,牡4,58.0,吉田隼,辻野,482(+6),栗東,2021103227,01095,ルーラーシップ  ,カンタービレ  ,ディープインパクト  ,0.5672837227134336,3
9,6,10,ベストシーン,牡3,56.0,丸山,手塚久,470(0),美浦,2022101388,01127,レイデオロ  ,アユサン  ,ディープインパクト  ,-2.183707351125895,13
10,7,11,ウインオーブ,牡4,58.0,国分優,宮本,460(-12),栗東,2021106200,01125,ジャスタウェイ  ,ウインソワレ  ,ロージズインメイ  Roses in May(米)  ,0.9496316360595911,2
11,7,12,アンダーザライト,牡3,56.0,野中,宮田,528(-4),美浦,2022102962,01158,サートゥルナーリア  ,オリエンタルリリー  ,ダイワメジャー  ,-0.012817778755334464,6
12,8,13,ダノンブランニュー,牡3,56.0,松本,福永,492(+8),栗東,2022105334,01191,ミッキーアイル  ,サザンスターズ  Southern Stars(英)  ,Smart Strike  (加)  ,-0.5101828592057336,10
13,8,14,ヤコブセン,牡3,56.0,斎藤,斎藤誠,512(+2),美浦,2022103288,01178,エピファネイア  ,スマッシュ  ,キングカメハメハ  ,0.9732562023977007,1
