,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父
0,1,1,セイフウサツキ,牡3,58.0,難波,松永幹,栗東,2022101461,01066,サトノクラウン  ,モンローライン  ,ダンスインザダーク  
1,2,2,トゥルース,牡5,60.0,上野,金成,美浦,2020104479,01087,ジャスタウェイ  ,サーキットレディ  ,Grand Slam  
2,3,3,コパノニコルソン,牡6,60.0,小牧加,宮,栗東,2019104116,01196,コパノリッキー  ,ソフィアルージュ  ,クロフネ  
3,4,4,ゴールデンスロープ,セ4,60.0,大江圭,小笠,美浦,2021102482,01120,ゴールドシップ  ,ブリュメール  ,ティンバーカントリー  Timber Country(米)  
4,5,5,シンドバッド,牡5,57.0,▲坂口,土田,美浦,2020106691,01211,ルーラーシップ  ,イルミナティ  ,メイショウサムソン  
5,6,6,リードアクトレス,牝4,58.0,小野寺,安達,栗東,2021102654,01123,マジェスティックウォリアー  Majestic Warrior(米)  ,ブラウンテヌート  ,シンボリクリスエス  
6,7,7,エブリモーメント,牡4,60.0,黒岩,牧田,栗東,2021104649,01072,ベストウォーリア  ,ピュアアモーレ  ,マツリダゴッホ  
7,8,8,オステリア,牡6,60.0,高田,宮本,栗東,2019103208,01046,ドレフォン  Drefong(米)  ,グローブ  ,ダイワメジャー  
