,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,シルバードン,牡4,58.0,石橋脩,牧,484(+4),85.5,13,美浦,2022101987,1077,アルバート,シルバージェニー,Lantana Mob,-0.0143173466241916,7,-0.6200095659863298,10,-0.5389474081547418,14,0.1475401526635637,3,0.1226897489743942,0.0092283849808613
1,2,2,リアライズタキオン,牡3,56.0,嶋田,手塚久,490(+10),29.5,10,美浦,2023105224,1134,ルヴァンスレーヴ,タイムハンドラー,ディープブリランテ,-0.9072248448943048,13,-0.3288988875573631,4,-0.4396252473807424,10,-1.8340988187431568,13,0.0169119391549815,0.0267466751140219
2,2,3,カサブランカキッド,牡6,58.0,坂井,和田勇,524(+4),22.7,9,美浦,2020104936,1163,ドレフォン,ビーチパラソル,ダイワメジャー,-0.6937891496421704,10,-1.5006490587482957,15,-0.2532814902757303,6,-1.2610282993995494,8,0.0299967892436439,0.0347588949719669
3,3,4,ハヌル,牝5,56.0,江田照,岩戸,498(+2),20.6,8,美浦,2021103343,689,トゥザグローリー,ムサ,フレンチデピュティ,-0.8257144614701457,11,-1.3190369232271846,13,-0.5385623781536881,13,-2.0658765374076924,15,0.0134132377716031,0.0383022774691091
4,3,5,ワンモメンタム,セ3,56.0,原,古賀大,492(-4),29.2,12,美浦,2023103823,1184,ルヴァンスレーヴ,ワンブレスアウェイ,ステイゴールド,-0.8762329181364867,12,-0.441393469915431,6,-0.1693445319767034,5,-1.681472387551303,11,0.0197005442560095,0.0270214697213578
5,4,6,カンレイスター,牝3,54.0,石川,矢野,440(-2),8.8,4,美浦,2023105558,1150,シスキン,ナスノカツラ,ヴィクトワールピサ,0.4430706474595459,6,-0.2317458804487458,2,-0.0829342513588295,3,-0.1908623222803875,6,0.0874665406657775,0.0896621495299601
6,4,7,リッチハンター,牡6,56.0,△石田,本間,494(-6),111.2,14,美浦,2020100555,1203,ホッコータルマエ,トモトモリバー,ブラックタイド,-1.0080519084587576,14,-0.1267594415320662,1,-0.6395452236793893,15,-1.3813281720422652,10,0.0265967885708496,0.0070955657901407
7,5,8,ホウオウルクソール,牡3,56.0,北村友,栗田,482(+2),2.9,2,美浦,2023104174,1102,ヘニーヒューズ,シンボリティアラ,スクリーンヒーロー,1.68226435846329,1,-0.4334541157550614,5,-0.3162795389751263,7,-1.346528032830022,9,0.0275386539876254,0.2720782468495341
8,5,9,マオノクラッシュ,牝4,56.0,コレット,黒岩,500(0),9.9,5,美浦,2022101864,5691,リアルインパクト,ネオヴェルザンディ,Temple City,0.4801764634596589,5,-0.5211273171969976,8,-0.1352122593704993,4,-0.046040875268009,4,0.1010967293493948,0.0796996884710756
9,6,10,ダイユウファリーナ,牡5,55.0,▲佐藤,松永康,496(+10),168.1,15,美浦,2021101896,1207,ドゥラメンテ,ウインドストリーム,アグネスタキオン,-1.1517038602930088,15,-1.485323156690252,14,-0.4737298624937919,11,-1.967540810391053,14,0.0147992697706396,0.0046937948593911
10,6,11,ティピティーナ,牝4,56.0,伊藤,林,436(0),13.5,6,美浦,2022105376,1119,ニューイヤーズデイ,ステイホット,キャプテントゥーレ,1.6798928556442303,2,-0.8562104471816987,11,-0.008309701799532,2,0.8224129005296005,1,0.2409360512216722,0.0584464382121221
11,7,12,カセノアステリア,牝3,54.0,津村,鈴木伸,504(+8),6.7,3,美浦,2023104150,1092,モズアスコット,クィーンオブシバ,ファスリエフ,0.5119632568023699,4,-0.5301889647787114,9,-0.3500882421845591,9,-0.4698434828512378,7,0.0661731748629386,0.1177652113229326
12,7,13,バルジール,牡4,58.0,田辺,久保田,488(-2),14.8,7,美浦,2022105705,1075,ルヴァンスレーヴ,ソロダンサー,ゴールドアリュール,-0.611310362500122,9,-0.514472237244709,7,0.0670492935442115,1,-1.686809634369297,12,0.0195956776871842,0.0533126294502465
13,8,14,エフエイト,牡5,58.0,丸山,小野,442(0),29.8,11,美浦,2021109016,1127,ゴールデンバローズ,ティヤム,サンカルロ,-0.1776648970519428,8,-0.2540237189956078,3,-0.319379061694633,8,-0.1701774353175197,5,0.0892946177763605,0.026477413284015
14,8,15,ベルゼビュート,牡3,56.0,菊沢,高木,470(-2),5.1,1,美浦,2023105083,1161,オーヴァルエース,マリーンウィナー,フジキセキ,1.468642167242036,3,-1.0995407383168552,12,-0.4956399568946699,12,0.1564698435848192,2,0.1237902367069247,0.1547111599732645
