,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,アーミル,牝3,55.0,小沢,高柳大,416(0),48.9,10,栗東,2023107002,01185,シルバーステート,コロナシオン,キングカメハメハ,-0.8232559863888963,12,-0.25496907050909967,7,-0.6904673949029062,8,-1.4522581094767613,12,0.03631287858553197,0.016170372871797303
1,2,2,アッシュグレイス,牝3,53.0,◇古川奈,上原博,446(-4),79.5,11,美浦,2023102404,01190,ウインブライト,ピッツネイル,クロフネ,-0.799840506639226,11,0.023463835986509918,6,-0.3686271606584044,6,-1.2204825311300174,11,0.045784611383522716,0.009946304823030038
2,3,3,アイビーミャーオ,牝3,55.0,横山武,小林,448(+4),1.6,1,栗東,2023101755,01170,フォーウィールドライブ,ルンルンキャット,キングヘイロー,2.7704119268496963,1,-0.6150811562206179,10,-0.9050661718451938,11,-1.0065080470167311,8,0.05670840991672181,0.494207020894305
3,4,4,ルーチェコメット,牝3,55.0,松山,長谷川,406(+4),17.6,7,栗東,2023102456,01126,ダノンキングリー,ヴェリタスマリコ,キングカメハメハ,-0.389066367659727,7,-0.9618791936615116,12,-0.1447239843892526,4,-0.8282182072345892,6,0.06777628551271975,0.04492791099039136
4,5,5,シェイプオブユー,牝3,55.0,川又,吉村,486(+6),8.8,3,栗東,2023100544,01166,タワーオブロンドン,ジェントルヴァウ,Broken Vow,0.6592964927194876,2,0.31216577484662744,2,-0.46630085561694484,7,0.0810412859007735,1,0.1682535143037001,0.08985582198078272
5,5,6,ニシノギャルズ,牝3,55.0,吉村智,水野,466(+2),16.5,6,美浦,2023100360,05390,セイウンコウセイ,フィールドボニータ,コロナドズクエスト,-0.5088923969413339,8,-0.9097219316912595,11,-0.24915781431469358,5,-1.1698697934410611,10,0.048161539957778436,0.047923105056417455
6,6,7,トリアングルレディ,牝3,55.0,横山琉,尾関,416(+4),80.9,12,美浦,2023105161,01192,ダノンバラード,プリンシプルレディ,アグネスデジタル,-0.7335882646070631,10,0.07726219001347555,4,-1.3462204369620892,12,-1.0344509795130221,9,0.05514574504303168,0.00977418088295288
7,6,8,ロングフルスペック,牝3,55.0,古川吉,大根田,458(+2),31.6,8,栗東,2023103167,01015,フォーウィールドライブ,バトルムーングロウ,アドマイヤムーン,-0.5998709468907543,9,-0.2687549623238022,8,0.1437256777125599,2,-0.9763782753638548,7,0.05844302186743851,0.02502314029844582
8,7,9,ペイシャクロス,牝3,54.0,☆長浜,粕谷,474(+16),15.1,5,美浦,2023102999,01214,ニシケンモノノフ,ペイシャプレゼント,ノヴェリスト,-0.09815366738260932,6,0.3222163111215658,1,0.06533391417625764,3,-0.43241678207790135,5,0.10068670726856462,0.052366306849727685
9,7,10,ベルグランボヌール,牝3,52.0,▲小林美,須貝,436(+8),9.6,4,栗東,2023106824,01206,モーリス,アウェイク,ディープインパクト,0.13869338035833675,4,0.21359779481028918,3,-0.8028974731206957,10,-0.404518602058379,4,0.10353523274150964,0.08236783681571751
10,8,11,アジーザム,牝3,52.0,▲和田陽,松尾,398(0),33.8,9,美浦,2023102951,01223,ドレフォン,ミッキーバディーラ,ディープインパクト,-0.09212844112734109,5,0.04919940982117408,5,-0.6976500803598651,9,-0.17310116176711215,2,0.13049428178076294,0.02339441519026296
11,8,12,メイショウマドンナ,牝3,55.0,吉田隼,荒川,478(-6),7.6,2,栗東,2023104999,01095,フィレンツェファイア,ウイングルイーズ,ハーツクライ,0.4763947777094284,3,-0.4291565987093834,9,0.14448413148480238,1,-0.1869637697301925,3,0.12869777163871796,0.10404358334616948
