,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,スコアレジーナ,牝3,53.0,△石田,矢野,398(-8),90.2,15,美浦,2023101925,01203,サートゥルナーリア,スコアズビー,ロックオブジブラルタル,-1.010871679779468,17,-0.04814469051925815,17,-0.6792064936786893,12,-1.2266363077738698,17,0.028969463691880158,0.00876915977940127
1,1,2,ソロンゴ,牝3,55.0,木幡育,高橋文,448(-4),10.1,4,美浦,2023100582,01167,ルーラーシップ,モハンマディ,ディープインパクト,0.2082278449563232,6,0.005245110079724173,5,-0.14117467332905997,6,-0.7235477113543726,11,0.04791031834384488,0.07831467446554402
2,2,3,エリオステモン,牝3,55.0,武藤,柄崎,418(+8),65.4,14,美浦,2023106980,01169,ミスターメロディ,クロウエア,トーセンホマレボシ,-0.13064612593474534,8,-0.04587481562959194,16,-0.6200960470790526,11,-0.09826122574747757,2,0.08953390506645753,0.012094468074954044
3,2,4,バンオンタイム,牝3,55.0,津村,田中博,468(-6),3.3,1,美浦,2023101120,01092,ロードカナロア,グレイトタイミング,Raven's Pass,2.852233404851844,1,-0.03690979331650014,14,-1.5520278652921466,17,-0.23047452606339414,3,0.07844549722529591,0.23969036730363472
4,3,5,メイショウコハル,牝3,55.0,石川,四位,432(+6),13.3,6,栗東,2023105036,01150,ダノンキングリー,メイショウブーケ,フレンチデピュティ,0.21284859748440108,5,0.02954111643869402,2,-0.039455931231944866,3,-0.3868683984972738,6,0.06708833664331308,0.05947204602270635
5,3,6,フジサン,牝3,55.0,大野,古賀大,406(-2),19.9,10,美浦,2023105006,01096,キズナ,オールインファン,Tapit,-0.20518454491132554,9,-0.01163485812339798,7,-0.4092152551412879,8,-0.5591606967950558,9,0.05647047358027871,0.039747648849346465
6,4,7,アオゾラランチ,牝3,55.0,吉田豊,戸田,412(+2),62.7,12,美浦,2023103377,00733,モーリス,カーロバンビーナ,ディープインパクト,-0.8429048184644854,15,-0.032509108784737596,11,-1.3521212630245356,15,-0.9734847108182543,14,0.03731494423082724,0.012615282489664984
7,4,8,ソフィア,牝3,55.0,北村友,鹿戸,434(-16),41.7,11,美浦,2023107088,01102,リアルスティール,ソブラドラインク,Include,-0.23649039540315628,11,-0.05186382830905793,18,-0.5958278482285136,10,-0.2756900661383191,4,0.07497753540316936,0.01896830244848908
8,5,9,ジーナグレイス,牝3,55.0,菊沢,田中勝,422(+4),18.4,8,美浦,2023107385,01161,キセキ,ジーナスイート,ステイゴールド,-0.22899593276292265,10,0.033971570792772424,1,0.06189826305916958,2,-0.6512605861671636,10,0.051501865003916125,0.042987946309891015
9,5,10,ワイズファミリア,牝3,55.0,丸田,本間,472(0),9.1,3,美浦,2023103550,01117,ブリックスアンドモルタル,ペイドメルヴェイユ,ローエングリン,0.5080859552439174,3,0.010137142154260637,4,-0.12340725475506924,4,-0.48087379843926836,7,0.061069026623721684,0.08692068264857082
10,6,11,ロックユアライフ,牝3,55.0,小崎,田中博,522(0),15.7,7,美浦,2023105045,01152,サートゥルナーリア,レネーズタイタン,Bernstein,-0.48275445318149157,13,-0.019640007247598477,8,-0.5870250857252999,9,-1.3467619550886893,18,0.025690381258843622,0.05038077784089137
11,6,12,シェリーシュシュ,牝3,55.0,原,大竹,444(-4),12.4,5,美浦,2023106183,01184,ゴールドシップ,アイワナビリーヴ,ジャスタウェイ,0.3224283035899526,4,-0.03604789151006113,12,0.3867281082834023,1,-0.33407265904895733,5,0.0707254830967431,0.06378856549209633
12,7,13,ウッケン,牝3,52.0,▲佐藤,松山,412(-4),123.0,17,美浦,2023102527,01207,イスラボニータ,ヴァリアントレディ,ウォーエンブレム,-1.0327216277947406,18,-0.036778982520528025,13,-0.2694994865507411,7,-1.2009923351645564,16,0.029721963125378854,0.006430717171560932
13,7,14,ウラヌスリング,牝3,55.0,坂井,斎藤誠,554(+4),3.7,2,美浦,2023106892,01163,キズナ,ウラヌスチャーム,ルーラーシップ,1.9419860942218563,2,0.001205824202879159,6,-1.2024471708913338,13,-0.9477123282897462,13,0.038289138985149504,0.2137778951627012
14,7,15,ポポラヴィスタ,牝3,53.0,△石神道,鈴木慎,416(-4),19.2,9,美浦,2023102737,01209,ダノンバラード,ポポラリタ,ダンカーク,-0.4150526982414352,12,-0.03203800509407621,10,-1.356460168691709,16,-0.9093032014168013,12,0.03978839971792403,0.04119678188031222
15,8,16,ソアサージュ,牝3,55.0,小林脩,浅利,428(-14),129.7,18,美浦,2023105408,01183,ブリックスアンドモルタル,ファウンドアダイヤモンド,Colonel John,-0.987283771366397,16,0.01626779654756154,3,-0.1352048555103738,5,-1.085755097606826,15,0.03335219239704026,0.006098521296083227
16,8,17,ルサフィール,牝3,55.0,野中,矢野,488(+14),121.3,16,美浦,2023104052,01158,シャンハイボビー,デフィニール,ブラックタイド,0.06720141666406451,7,-0.045461616146427394,15,-1.2277610958357845,14,0.10275343136787725,1,0.10946797472530378,0.006520842638928231
17,8,18,ピコプリンセス,牝3,55.0,石橋脩,伊藤大,484(-2),64.7,13,美浦,2023104544,01077,ベンバトル,シュネッラー,オルフェーヴル,-0.5401055691721928,14,-0.020418107801935245,9,-1.6295868310628236,18,-0.5038296938433927,8,0.05968310088091221,0.012225320125224027
