,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ラフレードピエル,牡3,57.0,菊沢,萱野,460(+22),美浦,2023105664,1161,クリソベリル,スイートザザ,スウェプトオーヴァーボード,-0.4677886854289954,10,-0.5706332662885891,10,,8,37.5,43.9,39.2,10
1,2,2,ファイアマン,牡3,57.0,菅原明,上原博,494(+4),美浦,2023101154,1179,ディスクリートキャット,フラマブル,パイロ,0.6574964193124005,3,0.0368964796409625,1,,5,72.9,48.3,56.2,2
2,3,3,ダンツシタン,牡3,57.0,石橋脩,本田,536(+2),栗東,2023104848,1077,パイロ,マリスレーン,ストリートセンス,0.3810234682441391,7,-0.1123683964434807,6,,7,48.0,46.4,53.4,3
3,4,4,マクリール,牡3,57.0,横山武,手塚久,474(+4),美浦,2023106821,1170,ロードカナロア,アイリッシュシー,Galileo,0.5138402710842257,5,-0.0406619834245714,3,,6,53.8,47.9,47.9,6
4,5,5,ケントン,牡3,57.0,荻野極,田島,494(+6),美浦,2023103824,1160,リアルスティール,エーティーロゼッタ,ディープスカイ,0.5119478768341794,6,-0.0416836674343259,2,,1,55.2,76.1,74.4,1
5,6,6,タイセイエムロード,牡3,57.0,大野,新開,462(+10),美浦,2023104031,1096,ゴールドドリーム,マウロア,キングカメハメハ,0.6555093562731842,4,0.0358236849347368,4,,2,52.1,54.6,49.1,4
6,7,7,ハイライトニング,牡3,57.0,横山和,嘉藤,478(0),美浦,2023105381,1140,リアルスティール,マニクール,ヘニーヒューズ,-0.3424419700877529,9,-0.5029598759597715,8,,10,45.8,40.7,45.9,7
7,7,8,テンカムテキ,牡3,57.0,丹内,林,506(0),美浦,2023104927,1091,ナダル,スズカグラーテ,サウスヴィグラス,1.176484999909941,1,0.3170930264380716,5,,3,49.7,49.9,48.6,5
8,8,9,オトシダマ,牝3,55.0,伊藤,金成,486(-4),美浦,2023102283,1119,ニューイヤーズデイ,クリムゾンルージュ,エンドスウィープ,-0.0705726625842587,8,-0.3561804592433308,9,,4,38.1,49.7,40.9,9
9,8,10,アジアントレジャー,牡3,57.0,長浜,蛯名正,520(+8),美浦,2023102392,1214,アジアエクスプレス,ディスティンダリア,ショウナンカンプ,0.9687457835851322,2,0.2049367801839996,7,,9,46.9,42.6,44.4,8
