,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,デアリングエア,牝4,55.0,松山,杉山晴,454(+10),栗東,2022101896,1126,エピファネイア,デアリングバード,キングカメハメハ,-0.3156267568260498,15,-0.1608600179443665,6,,5,50.6,52.2,50.9,6
1,1,2,メイショウタマユラ,牝4,55.0,田口,大橋,424(+2),栗東,2022102963,1208,キンシャサノキセキ,カカリア,ヨハネスブルグ,0.1712805656427265,10,-0.0039748734396863,18,,17,41.6,42.9,43.0,16
2,2,3,スピリットライズ,セ4,55.0,△柴田裕,高柳大,442(+8),栗東,2022103750,1212,キンシャサノキセキ,スズカエンジェル,High Yield,0.4994665444707728,8,0.1017690789243687,14,,16,44.8,43.4,45.3,12
3,2,4,フォティック,牡6,58.0,吉田隼,飯田,484(+4),栗東,2020100271,1095,エイシンヒカリ,エイシンミント,ジャングルポケット,-0.2033763407251748,14,-0.1246921027415189,3,,9,59.3,47.9,57.3,3
4,3,5,ダークブロンド,牝6,53.0,▲田山,高橋亮,432(0),栗東,2020103655,1220,ハービンジャー,モンローブロンド,アドマイヤベガ,-0.1200516009284975,12,-0.0978442546181117,11,,14,45.9,44.0,46.2,11
5,3,6,シャーリーゴールド,牝5,56.0,ハマーハン,佐藤悠,466(0),栗東,2021104918,5676,エピファネイア,ボニーゴールド,ディープインパクト,1.6331969919957356,2,0.4670654235911001,12,,10,45.1,47.9,45.2,13
6,4,7,ラウルベア,牝4,55.0,西村淳,高野,442(+2),栗東,2022105857,1171,エピファネイア,ラテュロス,ディープインパクト,1.6803988272543082,1,0.4822742044077044,13,,8,45.0,48.1,44.0,14
7,4,8,チムグクル,牡4,57.0,武豊,福永,452(+6),栗東,2022102395,666,ラブリーデイ,エンドレスノット,ディープインパクト,1.3656247554804626,4,0.3808516678022232,2,,2,61.1,56.8,59.7,2
8,5,9,ゴージャス,牝4,55.0,団野,四位,428(+24),栗東,2022106996,1180,ゴールドシップ,サトノジャスミン,Wilburn,0.7268118562166473,6,0.1750214217005452,7,,15,48.5,43.7,47.5,9
9,5,10,キトンインザスカイ,牝4,55.0,鮫島駿,高野,464(+2),栗東,2022105983,1157,シスキン,メジロトンキニーズ,ダンスインザダーク,-1.429446387507199,18,-0.5197409499984682,4,,7,57.2,48.6,52.7,4
10,6,11,ワイルドブッター,セ4,57.0,高倉,武英,504(+2),栗東,2022105077,1130,キンシャサノキセキ,ミセスワタナベ,Tapizar,0.348383666010212,9,0.0530890568222405,17,,11,41.6,46.9,43.0,15
11,6,12,シンヒダカゴールド,牝4,55.0,角田和,角田,468(-8),栗東,2022104198,1186,リオンディーズ,ゴールドヴァレー,ブライアンズタイム,-0.6936534109253712,17,-0.2826630049158674,5,,6,52.1,49.4,51.9,5
12,7,13,ダノンカゼルタ,セ4,57.0,岩田望,寺島,494(+14),栗東,2022104719,1174,サートゥルナーリア,カゼルタ,ハービンジャー,0.6073656437154425,7,0.1365349676177152,10,,12,46.8,46.2,47.7,8
13,7,14,サーナーティオン,牡5,58.0,高杉,藤岡,502(+14),栗東,2021106237,1213,サンダースノー,ピーチドラフト,サクラバクシンオー,-0.188039506313258,13,-0.1197504611355597,1,,1,82.2,86.4,84.9,1
14,7,15,ハイファイスピード,牝4,55.0,国分恭,宮本,468(+2),栗東,2022104920,1124,ビッグアーサー,デグラーティア,フジキセキ,-0.3342332641429553,16,-0.1668551723699344,8,,18,47.8,42.7,48.3,7
15,8,16,メイショウサチダケ,牡5,58.0,和田竜,鈴木孝,500(-2),栗東,2021103210,1018,アドミラブル,メイショウハバネラ,アイルハヴアナザー,1.5515520169995058,3,0.4407588081238704,9,,3,47.0,54.7,46.6,10
16,8,17,ブーディガ,牝4,55.0,斎藤,高橋一,480(+8),栗東,2022101429,1178,アルアイン,タミーン,Shirocco,0.1357883255698139,11,-0.015410735986179,16,,4,41.7,53.5,42.9,17
17,8,18,マーゴットカーラ,牝4,55.0,小崎,石坂,416(-6),栗東,2022100492,1152,エピファネイア,ベラルーナ,ディープインパクト,1.0447271620687435,5,0.2774560871846611,15,,13,41.7,44.6,42.9,18
