,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ニシキギミッチー,牡6,57.0,藤岡佑,鈴木伸,496(+4),美浦,2020105144,1093,ヘニーヒューズ,カフジビーナス,ディープインパクト,0.3389306223623022,6,-0.3784151027561026,3,,8,53.2,46.6,54.7,3
1,1,2,モズミギカタアガリ,牝5,55.0,高杉,藤岡,474(0),栗東,2021102868,1213,グランプリボス,モズソフィ,マンハッタンカフェ,-0.6865286071191321,9,-0.962376652692128,8,,9,48.7,46.4,51.0,7
2,2,3,ライツフォル,牡6,58.0,松山,高橋忠,500(-4),栗東,2020103398,1126,ミッキーアイル,シャルマント,エンパイアメーカー,0.8606477555986244,4,-0.0813162645049438,5,,4,51.8,51.7,51.9,6
3,2,4,キタノズエッジ,牡5,57.0,古川吉,畑端,544(-8),栗東,2021100505,1015,ジョーカプチーノ,ファルファラ,キングカメハメハ,0.2005900181950601,7,-0.4571950203832923,6,,7,50.5,46.8,53.6,4
4,3,5,スターペスカオリ,牝6,55.0,角田和,石橋,464(+4),栗東,2020105929,1186,シニスターミニスター,スターペスユウコ,バトルライン,-1.4612229448444696,11,-1.403536762405628,14,,14,42.5,45.2,41.9,16
5,3,6,エコロガイア,牡5,57.0,松本,森秀,476(-6),栗東,2021110056,1191,Speightstown,Charge of Angels,Distorted Humor,-1.7773803142212092,15,-1.5835768284922145,15,,10,42.4,45.9,43.1,11
6,4,7,フェルヴェンテ,牡6,57.0,岩田望,宮,492(+8),栗東,2020102045,1174,ダノンバラード,オリジンファースト,Exceed And Excel,0.9232085696740068,3,-0.045690167530621,9,,5,48.6,48.5,49.6,8
7,4,8,ビダーヤ,牡5,58.0,坂井,矢作,496(+4),栗東,2021105537,1163,リアルスティール,サマーハ,シングスピール,1.3386932808995422,2,0.1909131892548845,2,,2,61.6,54.7,80.2,1
8,5,9,サフランヒーロー,牡5,57.0,黛,森一,464(+2),美浦,2021100895,1109,カレンブラックヒル,サフランブーケ,スターリングローズ,-1.6246430127558298,13,-1.4965985179631132,16,,11,41.7,45.6,42.0,13
9,5,10,ラーグルフ,牡7,60.0,池添,田中勝,502(-2),美浦,2019101782,1032,モーリス,アバンドーネ,ファルブラヴ,-1.9189557292633876,16,-1.664198852678075,13,,15,42.5,45.1,41.9,15
10,6,11,スマートサニー,牡6,57.0,和田竜,石橋,472(0),栗東,2020104304,1018,シニスターミニスター,スマートスピカ,キングカメハメハ,-0.1579896624445736,8,-0.6613930421688835,7,,13,49.8,45.4,47.3,9
11,6,12,コンティノアール,牡6,58.0,北村友,矢作,542(+10),栗東,2020103785,1102,ドレフォン,パンデリング,キングカメハメハ,-1.570802749259825,12,-1.4659384558015096,10,,12,45.7,45.5,44.1,10
12,7,13,タクシンイメル,牝5,55.0,高倉,武英,490(+2),栗東,2021104510,1130,サトノダイヤモンド,ダーリングバード,Birdstone,-1.63433625130627,14,-1.5021184630229252,12,,3,43.1,54.6,42.0,14
13,7,14,スターターン,牡5,57.0,川田,坂口,504(+8),栗東,2021104991,1088,グレーターロンドン,オージーアイドル,スニッツェル,1.8382712752200687,1,0.4754045970945442,1,,1,81.6,85.5,61.0,2
14,8,15,トリリオンボーイ,牡4,56.0,岩田康,武井,484(0),美浦,2022102493,5203,マクフィ,フィメールモナーク,ルーラーシップ,0.4218773323533477,5,-0.3311799831765953,4,,6,52.6,47.7,53.6,5
15,8,16,グッジョブ,牡6,57.0,ハマーハン,牧浦,454(0),栗東,2020101182,5676,ベストウォーリア,ハッピーロングラン,ネオユニヴァース,-0.8461999117563554,10,-1.0533036245849177,11,,16,43.8,44.8,42.1,12
