,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,グランドオーパス,牝3,53.0,幸,橋口,444(-4),---.-,2,栗東,2023104373,732,キズナ,アンラッシュ,ノヴェリスト,1.5373697019122885,1,0.0813383975184557,2,0.5700880016473343,4,57.2,51.1,57.8,2
1,2,2,カモメガトンダ,牝3,53.0,松若,今野,440(0),---.-,4,栗東,2023103611,1154,サートゥルナーリア,レーヌジャルダン,ディープインパクト,0.956224522651156,2,0.1129047617813634,7,0.079147509768719,5,44.3,46.1,44.6,7
2,3,3,メイショウピリカ,牝4,54.0,◇今村,本田,486(+2),---.-,3,栗東,2022102550,1193,オルフェーヴル,メイショウバーズ,タニノギムレット,-0.0050560393173654,5,0.1715648688601331,3,-0.7396176549491099,3,52.4,52.9,51.7,3
3,4,4,エンベッカ,牝4,56.0,吉村,柴田,428(+10),---.-,5,栗東,2022104824,1216,サトノダイヤモンド,シンハリーズ,シングスピール,-0.0986820796374711,6,-0.0368435100055044,6,-0.5970118148808821,7,45.9,43.4,45.7,5
4,5,5,ヴィーナスバブル,牝4,54.0,△田山,東田,440(+6),---.-,8,栗東,2022102957,1220,ダノンバラード,ヴィーナスフローラ,ハーツクライ,-0.0033516998630921,4,-0.2528479582960984,4,-0.2975492535140124,6,46.5,45.3,45.8,4
5,6,6,エレガンシア,牝4,56.0,富田,高柳大,446(0),---.-,6,栗東,2022103705,1168,ルーラーシップ,ステラリード,スペシャルウィーク,0.0892078608838715,3,-0.4467143827911031,8,-0.0232600175686712,8,43.2,41.9,43.3,8
6,7,7,レーヌマロン,牝4,56.0,角田和,小栗,464(+2),---.-,9,栗東,2022100655,1186,スワーヴリチャード,ポプラ,Frankel,-0.7403913456520433,9,-0.6523246208145873,9,-0.4637834327888434,9,41.1,41.8,42.4,9
7,8,8,コンバットペスカ,牝5,56.0,国分優,角田,468(+10),---.-,7,栗東,2021103236,1125,デクラレーションオブウォー,シンメイスバル,アドマイヤムーン,-0.4100568990891001,7,-0.7591695086293366,5,-0.0924043156772683,2,46.3,53.7,45.4,6
8,8,9,サリエンテ,牝3,53.0,西村淳,池添,540(-2),---.-,1,栗東,2023107016,1171,キズナ,サロミナ,Lomitas,-0.7232900136256587,8,-0.857357353671825,1,-0.2373881772201026,1,73.3,73.8,73.4,1
