,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ショパンコンクール,牡2,55.0,丹内,岩戸,430(0),---.-,2,美浦,2024100176,1091,ミッキーアイル,マラムコーブ,ロードカナロア,-0.9510594480807448,4,-0.0109598037539903,3,-0.1197102377999402,6,49.0,44.8,49.1,3
1,2,2,シグレ,牝2,55.0,武豊,武英,440(0),---.-,1,栗東,2024108226,666,Twirling Candy,Ferdinanda,Giant's Causeway,0.2807258142453527,1,0.0002250289596722,1,-0.0647737468966119,2,68.9,47.6,53.1,2
2,3,3,ウメヒナタ,牝2,55.0,佐々木,橋田,470(0),---.-,4,栗東,2024104575,1197,デクラレーションオブウォー,ラハイナ,Milt's Overture,-0.851678310874826,3,-0.0109598037539903,5,-0.1059010350545064,4,46.7,45.7,47.4,4
3,4,4,ソウカイファミリア,牡2,55.0,横山和,鈴木慎,498(0),---.-,3,美浦,2024101600,1140,デクラレーションオブウォー,エーシンエムディー,キングカメハメハ,-1.3498871546856288,6,-0.0109598037539903,4,-0.1751281250957124,5,46.9,45.5,44.1,5
4,5,5,アズライトティアラ,牝2,55.0,小沢,浜田,404(0),---.-,6,栗東,2024106919,1185,ニューイヤーズデイ,ハイリリー,アグネスタキオン,-0.7052597204374855,2,-0.0109598037539903,6,-0.0855558864891359,3,39.0,46.0,38.5,6
5,6,6,ルミナスジェム,牝2,52.0,▲小林美,中村,428(0),---.-,5,栗東,2024106897,1206,サングレーザー,ジュエルタワー,クロフネ,-0.9615796308801138,5,-0.0109598037539903,2,-0.1211720377076481,1,49.5,70.3,67.8,1
