,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,エコロセレナ,牝3,55.0,斎藤,斎藤誠,470(+6),---.-,3.0,美浦,2023107403,1178,コントレイル,アマルティア,アドマイヤムーン,0.092419596803967,5,-0.451085208281008,6,-0.5113124100080233,8,47.2,45.5,47.4,6
1,2,2,アジーザム,牝3,55.0,岩田康,松尾,396(0),---.-,10.0,美浦,2023102951,5203,ドレフォン,ミッキーバディーラ,ディープインパクト,-0.145813729067387,9,-0.9579605984682832,12,-0.3595309473707617,9,41.9,45.5,43.8,12
2,3,3,ビップアリス,牝3,55.0,原,松下,428(-2),---.-,11.0,栗東,2023106975,1184,インディチャンプ,クラシックリディア,ハービンジャー,0.0751807797394119,6,-0.7614476772280894,8,-0.3236256652818305,12,43.1,44.9,44.6,8
3,4,4,ブザービーター,牡3,56.0,☆長浜,黒岩,460(-2),---.-,7.0,美浦,2023105382,1214,リオンディーズ,モーニングコール,ブライアンズタイム,0.1913528627477252,4,-0.4353805455252073,7,-0.4485783754244461,4,44.8,48.4,45.1,7
4,5,5,ホワイトラバーズ,牝3,55.0,古川吉,大根田,494(+12),---.-,9.0,栗東,2023101742,1015,ディーマジェスティ,ホッコーエレノア,クロフネ,-1.454834114205081,12,-1.3518391902438494,10,-1.0694415769970833,11,42.7,45.0,44.2,9
5,5,6,ハナイロマヒナ,牝3,55.0,北村友,高橋亮,392(-2),---.-,6.0,栗東,2023104093,1102,ロゴタイプ,ハナイロコマチ,トビーズコーナー,-1.05891532717812,11,-1.0729118286776849,11,-0.9578986932853488,10,42.2,45.4,44.1,10
6,6,7,イングラム,牡3,56.0,☆舟山,千田,498(-4),---.-,1.0,栗東,2023102427,1221,モズアスコット,ヤマトサクラコ,ディープインパクト,0.0203948691695862,7,-0.1860857829643501,1,-0.7354616640121916,2,75.9,58.6,60.8,2
7,6,8,ビタミンドロップ,牡3,57.0,丹内,松山,490(-6),---.-,2.0,美浦,2023105630,1091,エスポワールシチー,リアンローズ,スターリングローズ,1.579950587819559,1,0.0425165990395567,3,0.2657021227568805,3,54.9,48.7,49.1,4
8,7,9,ジャーナーリア,牡3,54.0,遠藤,本田,,--,,栗東,2023100596,1218,サートゥルナーリア,ベルライン,ダイワメジャー,0.9182383024324824,2,0.3252318619824408,2,-0.4042460009200398,1,58.9,79.4,77.9,1
9,7,10,ウィズアツインクル,牡3,57.0,佐々木,牧,488(+4),---.-,5.0,美浦,2023102388,1197,ダノンバラード,ツインクルスター,サクラバクシンオー,-0.5010802427848017,10,-0.7011684296139462,5,-0.787015582296101,5,52.5,46.7,50.7,3
10,8,11,コシタンタン,牝3,53.0,△鷲頭,竹内,388(+8),---.-,8.0,美浦,2023100977,1202,フォーウィールドライブ,ワンモアバイト,ロードカナロア,-0.0788079916849975,8,-0.9581744498322312,9,-0.3100368090798265,7,43.1,45.5,44.0,11
11,8,12,ヴェンデボヌール,牡3,54.0,▲小林美,久保田,462(+2),---.-,4.0,美浦,2023100276,1206,ダノンスマッシュ,キーウエスト,ネオユニヴァース,0.3619144062076557,3,0.4574681537529296,4,-0.8994092265155753,6,52.7,46.4,48.4,5
