,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,チカバリエンテ,牝2,52.0,▲小林美,藤野,452(-2),---.-,5,栗東,2024104976,1206,シルバーステート,スペクター,エンパイアメーカー,-0.1973906019728876,5,-0.0133825093620526,7,0.0101880412185116,8,42.7,42.3,45.3,5
1,2,2,パンジャケリー,牡2,55.0,岩田望,橋田,482(-6),---.-,4,栗東,2024105339,1174,ディスクリートキャット,ペルシャンジュエル,アサクサキングス,-1.2034754725774683,6,-0.0133825093620526,4,-0.1296094127843075,7,47.7,43.3,49.6,4
2,3,3,ウィルレーヴィア,牡2,55.0,横山琉,尾形,426(+4),---.-,7,美浦,2024106849,1192,トーセンレーヴ,トーセンフルヴィア,ゴールドシップ,0.0044100936104263,2,-0.0109598037539903,8,0.0130541175823242,6,41.6,43.8,42.9,6
3,4,4,キセキノユニコーン,牡2,53.0,◇古川奈,伊坂,484(+2),---.-,2,美浦,2024102398,1190,キセキ,フジワンキララ,スウェプトオーヴァーボード,0.4468978849956599,1,-0.0004756262575621,1,-0.034403250511136,1,71.2,72.5,71.2,1
4,5,5,シークレットタワー,牡2,55.0,丹内,金成,454(+4),---.-,3,美浦,2024102983,1091,タワーオブロンドン,ピュアシークレット,フェノーメノ,-1.209366506006862,7,-0.0133825093620526,3,-0.1304279833631293,4,53.4,48.5,54.4,2
5,6,6,ガーシュウィン,牡2,51.0,★河原田,和田雄,432(+6),---.-,8,美浦,2024100352,1204,ロジャーバローズ,スマートプラネット,ファルブラヴ,-0.1285668378329393,4,-0.0109598037539903,6,-0.0054232862630579,2,43.7,54.3,41.8,7
6,7,7,ダイシンドラゴン,牡2,55.0,佐々木,高橋一,446(+2),---.-,1,栗東,2024103288,1197,ビッグアーサー,エカルラート,ハーツクライ,-1.8685344706190208,8,-0.0133825093620526,2,-0.2220206570086689,3,55.7,50.8,53.5,3
7,8,8,アイルドフルール,牝2,55.0,北村友,田中克,400(+4),---.-,6,栗東,2024100607,1102,ミッキーアイル,セトノミッシー,ゴールドアリュール,-0.0584106268777427,3,-0.0133825093620526,5,0.0294995796814656,5,44.0,44.6,41.2,8
