,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,カムアップローゼス,牡3,55.0,岩田望,浜田,462(+2),---.-,1,栗東,2023104386,1174,リオンディーズ,クライミングローズ,マンハッタンカフェ,-0.7742640916517218,8,-1.9586099306730296,4,0.0967259818820502,5,53.1,47.8,49.1,5
1,2,2,ナムラヒナギク,牝3,53.0,小沢,大橋,486(-2),---.-,5,栗東,2023106226,1185,ジョーカプチーノ,ナムラキッス,マツリダゴッホ,0.7768758273504062,2,-0.0526899250390228,2,0.0205772678704396,1,55.3,77.9,74.2,1
2,3,3,ゴーゴータカシ,セ4,58.0,吉田隼,武井,478(-4),---.-,3,美浦,2022102135,1095,モーリス,ビップベリンダ,ハーツクライ,-0.255155098486447,7,-0.6040867570068587,6,-0.4483276521277399,2,48.5,50.5,46.6,7
3,4,4,ドッグウッド,牡3,55.0,斎藤,斎藤誠,458(-4),---.-,2,美浦,2023101382,1178,レイデオロ,ハナソメイ,タートルボウル,1.2634532912664571,1,0.2069936465918768,3,0.2418623109789604,3,53.4,48.6,55.1,2
4,5,5,ネッタイヤライ,牡3,55.0,坂井,矢作,446(0),---.-,4,栗東,2023104690,1163,コントレイル,サンライズシェル,キンシャサノキセキ,0.4478520165622884,4,-0.41042778794299,1,0.0029891635659755,4,73.3,48.3,54.0,3
5,6,6,ゼアズノープレイス,牡7,58.0,的場,的場,496(+6),---.-,10,美浦,2019100907,1108,アスカクリチャン,ウィステリアカフナ,スペシャルウィーク,-0.198924188075183,6,-0.7843538652510644,10,-0.2703114705075188,10,39.5,43.9,38.9,10
6,7,7,ハルフロンティア,牡4,58.0,舟山,池添,514(+4),---.-,6,栗東,2022104724,1221,レイデオロ,カンデラ,ダイワメジャー,-1.002026855009274,10,-0.977514243834868,7,-0.8062389832733283,7,46.3,46.2,43.8,8
7,7,8,ハミルトン,牡4,58.0,鮫島駿,高野,522(0),---.-,7,栗東,2022102896,1157,キズナ,ドリームオブジェニー,Pivotal,0.6788589513872666,3,-0.4868363913947428,5,0.2528184968394765,6,49.5,47.0,48.2,6
8,8,9,マイネルイグザルト,牡4,58.0,原,佐藤吉,462(+6),---.-,9,美浦,2022106807,1184,ゴールドシップ,マイネエレーナ,ロージズインメイ,-0.8969192616407153,9,-0.6563000249430545,9,-0.9506401452049604,8,40.3,45.7,50.0,4
9,8,10,ピティロディア,牡4,58.0,丹内,室井,456(+2),---.-,8,美浦,2022105400,1091,キンシャサノキセキ,ダノンフローラ,アグネスタキオン,-0.0397505917030775,5,-0.4889290976980297,8,-0.3505094779796633,9,40.8,44.2,40.2,9
