,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,オリーブグリーン,牡4,58.0,松山,矢作,524(-14),---.-,3,栗東,2022105694,1126,ヘニーヒューズ,クリッパールート,シンボリクリスエス,-1.4271970817279669,11,-0.1633161854453566,10,-0.2296539432746442,8,45.1,44.7,42.4,9
1,2,2,メイショウフウドウ,セ5,58.0,三浦,藤原,486(+2),---.-,11,栗東,2021104445,1122,シニスターミニスター,テンザンオトヒメ,フジキセキ,1.5296785087276463,1,0.1048278148475494,7,0.0580909973332184,9,45.5,44.1,40.7,10
2,3,3,バギーウィップ,牡4,58.0,武藤,大竹,502(+2),---.-,4,美浦,2022102987,1169,ナダル,トーコーユズキ,ディープインパクト,0.3335226618335158,4,-0.0296809186284518,9,-0.0318972753222914,7,45.4,45.0,45.6,8
3,4,4,エクリプスルバン,セ5,58.0,戸崎圭,田中博,446(+2),---.-,1,美浦,2021106623,5386,シニスターミニスター,キングベイビー,マンハッタンカフェ,-0.8924148844053864,9,-0.1633161854453566,1,-0.1284099410032363,3,78.7,54.1,75.8,1
4,5,5,ヴァナルガンド,牡6,58.0,津村,稲垣,472(+2),---.-,7,美浦,2020104567,1092,シビルウォー,ニホンピロルピナス,アドマイヤベガ,0.6408550164811979,3,0.0732328215386505,4,-0.0781247735975692,5,47.7,47.5,49.3,6
5,6,6,タイセイミッション,セ5,58.0,菊沢,伊藤圭,532(+2),---.-,6,美浦,2021101045,1161,キタサンブラック,パクスアジアーナ,ノヴェリスト,-0.0352797185059152,5,-0.0876430133937287,3,-0.0429128507404492,4,50.1,48.3,52.6,3
6,6,7,ラフエイジアン,セ6,58.0,ゴンサルベ,中舘,456(-2),---.-,5,美浦,2020104738,5675,アジアエクスプレス,アラピンタ,Medicean,-0.6903868863241241,7,-0.1633161854453566,8,-0.0901623643280364,11,45.4,43.4,50.7,4
7,7,8,アイウィル,牡5,58.0,田口,高木,516(-2),---.-,10,美浦,2021103502,1208,ドレフォン,ジュリーハーツ,ハーツクライ,-0.8537101525014181,8,-0.1633161854453566,6,-0.1210824308796413,6,46.0,45.6,47.8,7
8,7,9,ドバイブルース,牡5,58.0,横山武,加藤征,500(0),---.-,2,美浦,2021105182,1170,キンシャサノキセキ,Pirika,Monsun,-1.121598256452784,10,-0.1633161854453566,2,-0.1717985241615858,1,55.1,77.4,56.4,2
9,8,10,ゴールドアローン,牝5,56.0,石川,青木,462(0),---.-,9,美浦,2021106874,1150,ドレフォン,ゴールドアクション,ヘニーヒューズ,-0.3935942441699039,6,-0.1633161854453566,5,-0.03397411594049,2,46.3,56.0,49.6,5
10,8,11,クロースコンバット,牡7,58.0,北村宏,青木,486(-10),---.-,8,美浦,2019105188,1043,キンシャサノキセキ,ゲットクローサー,ワイルドラッシュ,0.9714103746086676,2,0.1048278148475494,11,-0.047599320186276,10,44.7,43.8,39.1,11
