,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,マーズワース,牝2,52.0,▲佐藤,小手川,426(0),---.-,5,美浦,2024102809,1207,アドマイヤマーズ,クリールソレイユ,フレンチデピュティ,-0.5867435668509426,11,-0.0041300848961758,7,-1.0378216560632136,12,46.9,45.0,48.5,8
1,2,2,ティアラスピリット,牝2,55.0,菊沢,上原博,466(0),---.-,10,美浦,2024107256,1161,シャンハイボビー,サクラフルーレ,マンハッタンカフェ,1.0801551388329915,1,0.0075839343901447,12,-0.4634840030792841,11,43.0,45.9,40.1,11
2,3,3,ノヴェルアレイア,牝2,55.0,石橋脩,矢野,430(0),---.-,14,美浦,2024102025,1077,マインドユアビスケッツ,ファド,ダイワメジャー,0.6102157928623758,3,-0.0095677076821335,11,0.1651041120645508,5,43.0,50.6,40.0,12
3,3,4,ドナビッグベン,牝2,55.0,荻野極,秋本,456(0),---.-,6,美浦,2024101341,1160,タワーオブロンドン,エアリーリージェン,ルーラーシップ,-0.0076714487668765,8,-0.0041300848961758,8,-0.6060197475085172,8,46.7,47.3,52.2,6
4,4,5,ピリナカピリナ,牝2,55.0,武藤,水野,442(0),---.-,4,美浦,2024105555,1169,ステルヴィオ,オールプリュネル,ステイゴールド,0.3735563594928284,5,0.0075839343901447,5,-0.9903798628057014,2,50.8,51.4,52.1,7
5,4,6,プリンセスロッティ,牝2,55.0,戸崎圭,伊藤圭,438(0),---.-,3,美浦,2024107347,5386,タワーオブロンドン,プリンセスプリンセス,ディスクリートキャット,-0.4333549424792538,9,-0.0041300848961758,4,-0.9234429825166152,13,52.3,42.3,53.9,4
6,5,7,スペシャルサンクス,牝2,55.0,嶋田,矢嶋,404(0),---.-,9,美浦,2024102846,1134,フィレンツェファイア,ファンファーレ,フレンチデピュティ,-0.7331337012769265,12,-0.0078194421458778,9,-0.9363939911914592,1,44.1,83.1,47.7,9
7,5,8,ジーティーマイカ,牝2,55.0,松山,前川,446(0),---.-,1,栗東,2024107165,1126,シスキン,ベルカプリ,ダイワメジャー,-0.8632669086719524,14,-0.0041300848961758,1,-1.244019300586828,7,79.4,48.3,76.8,1
8,6,9,サリードゥ,牝2,55.0,津村,鈴木伸,446(0),---.-,2,美浦,2024100265,1092,ダノンプレミアム,サリーバランセ,ヘニーヒューズ,-0.5710926968098841,10,-0.0041300848961758,2,-1.0261511311955502,4,61.2,50.8,58.3,2
9,6,10,リケアチャチャチャ,牝2,52.0,▲石田,上原博,422(0),---.-,11,美浦,2024105243,1203,グレーターロンドン,アースファイヤー,クロフネ,0.9997635355221706,2,0.0075839343901447,14,-0.5234303321414361,14,42.9,42.2,40.0,13
10,7,11,マリノシークレット,牝2,52.0,▲上里,武市,406(0),---.-,13,美浦,2024100286,1217,モーリス,ナオミマリア,キングカメハメハ,0.3352082189641232,6,0.0075839343901447,13,-1.0189752652654254,6,42.9,49.4,39.9,14
11,7,12,ミッドナイトドア,牝2,55.0,柴田大,伊藤大,438(0),---.-,12,美浦,2024102836,1009,ダノンバラード,サンクタリリアス,スウェプトオーヴァーボード,0.4893558573441871,4,0.0075839343901447,10,-0.9040306109243786,10,43.7,46.2,43.0,10
12,8,13,ウインリスノアール,牝2,52.0,▲石神道,和田郎,450(0),---.-,7,美浦,2024107129,1209,ダノンスマッシュ,ピュアノアール,ブラックタイド,-0.7787478691123964,13,-0.0041300848961758,6,-1.1809952290570571,9,49.8,46.5,53.5,5
13,8,14,ヤマニンアルセド,牝2,55.0,横山武,長谷川,414(0),---.-,8,栗東,2024103425,1170,ホークビル,ヤマニンアンプリメ,シニスターミニスター,0.0857562309495544,7,-0.0041300848961758,3,-0.5363526902396069,3,53.3,51.1,54.1,3
