,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,メイショウタイザン,牡3,57.0,横山琉,高橋忠,458(0),---.-,4,栗東,2023106570,1192,ミッキーアイル,メイショウタラチネ,メイショウボーラー,-0.179245039663801,9,0.0,6,-1.4266273155730236,6,50.3,52.9,47.1,7
1,2,2,ロジクリスエス,セ3,57.0,黛,新開,478(-18),---.-,10,美浦,2023104684,1109,ロジユニヴァース,ロジマジェスティ,エピファネイア,0.8980506984862533,3,0.0047170436322522,7,-0.6022965791579937,3,49.4,53.7,50.2,5
2,3,3,ライカ,牡3,57.0,大野,杉浦,444(-4),---.-,2,美浦,2023104042,1096,サンダースノー,アカリ,ネオユニヴァース,0.5412043543559621,6,0.0,3,-0.5839362950613258,4,55.8,53.2,60.7,2
3,3,4,テリコス,牡3,57.0,岩田康,四位,508(+10),---.-,6,栗東,2023101035,5203,ダイワメジャー,インドリヤ,Stormy Atlantic,-1.3369084342292394,14,-0.0140215476198475,11,-1.4854243070164972,11,43.4,43.3,43.9,10
4,4,5,テンレッドサン,牝3,55.0,丹内,西園翔,446(0),---.-,1,栗東,2023104101,1091,ヘニーヒューズ,キンショーユキヒメ,メイショウサムソン,1.251312027868105,1,0.0,2,0.2466582824791472,1,57.0,79.0,54.7,3
5,4,6,アドフランマム,牡3,54.0,▲遠藤,本田,516(0),---.-,11,栗東,2023105187,1218,パイロ,フィアマロッサ,アイルハヴアナザー,0.65145365059878,4,0.0,12,-0.4549805450353801,12,42.1,42.4,42.8,12
6,5,7,マルシュボヌール,牝3,54.0,☆舟山,柴田,428(0),---.-,7,栗東,2023107245,1221,ドレフォン,マルシュロレーヌ,オルフェーヴル,0.5799007282104155,5,0.0,5,-0.5386741475126017,9,52.6,44.1,48.4,6
7,5,8,サンオブザサン,牡3,57.0,斎藤,高橋一,510(-4),---.-,8,栗東,2023101979,1178,タニノフランケル,ソレイユフルール,マツリダゴッホ,0.3095609729900672,7,0.0,9,-0.8548835663871611,14,44.2,42.0,46.5,8
8,6,9,スマートイデアル,牝3,51.0,★河原田,角田,388(+2),---.-,13,栗東,2023101236,1204,イスラボニータ,ハピネスブルーム,ロードカナロア,-0.9062346794610394,13,-0.0103692549006235,13,-1.3190703041415852,5,41.3,53.1,42.4,13
9,6,10,ヒルノボローニャ,セ3,57.0,横山和,昆,500(-6),---.-,3,栗東,2023104474,1140,アメリカンペイトリオット,ヒルノピエモンテ,ドゥラメンテ,-0.8668314722642106,12,-0.0140215476198475,1,-0.935587443961988,7,78.7,46.8,53.6,4
10,7,11,モノノケ,牝3,52.0,▲和田陽,宮地,474(+2),---.-,14,栗東,2023100695,1223,マテラスカイ,ツインエンジェルズ,ハーツクライ,-0.8301148210177673,11,-0.0103692549006235,14,-1.230034874692661,10,41.1,44.0,42.3,14
11,7,12,ロスニーニョス,牡3,57.0,古川吉,大根田,466(+6),---.-,9,栗東,2023103280,1015,レイデオロ,アイアムカミノマゴ,アグネスタキオン,1.017912333935009,2,0.0,8,-0.0263433022264725,13,45.2,42.1,44.4,9
12,8,13,ルナノーヴァ,牡3,57.0,小沢,緒方,440(+2),---.-,12,栗東,2023102435,1185,ダノンレジェンド,ルナマーレ,キタサンブラック,-0.5830336249687291,10,0.0,10,-1.8989283791120544,8,43.5,44.5,43.7,11
13,8,14,ヤマメイッカ,牡3,57.0,佐々木,久保田,500(+2),---.-,5,美浦,2023103360,1197,リアルスティール,オリオンムーン,Manduro,0.2785801671605349,8,0.0,4,-0.8911210135936851,2,55.4,58.7,79.1,1
