,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ルージュボヤージュ,牝3,52.0,北村宏,木村,464(-8),---.-,5,美浦,2023103386,1043,コントレイル,クイーンズアドヴァイス,Orpen,-0.2225440391914819,7,-0.5096040484189652,1,-0.4055707497200397,3,81.7,50.0,59.9,2
1,1,2,クカイリモク,牡3,53.0,ゴンサルベ,堀,496(-4),---.-,10,美浦,2023105684,5675,サートゥルナーリア,ウィキウィキ,フレンチデピュティ,-0.4849198951227063,12,-0.4046789089718131,7,-0.699336586075643,1,49.8,84.7,79.8,1
2,2,3,ジーネキング,牡3,56.0,菊沢,斎藤誠,494(+4),---.-,6,美浦,2023104885,1161,コントレイル,セカンダリーマーケット,Into Mischief,0.2346335905998367,2,-0.172304494737126,5,-0.3725140211220756,13,51.2,44.5,49.9,7
3,2,4,サイモンシャリオ,牡3,52.0,田口,梅田,488(-2),---.-,14,栗東,2023101569,1208,アルアイン,キュアロージズ,ロージズインメイ,-0.4489375453082576,11,-0.485269564648506,11,-0.5981061481850372,9,43.2,47.6,41.9,14
4,3,5,リッツパーティー,牡3,54.0,横山武,岩戸,486(+4),---.-,2,美浦,2023104224,1170,ミッキーロケット,ハッピーパーティー,クロフネ,0.1945362426885781,3,-0.0750528314923583,3,-0.4921745945100994,5,56.9,49.3,57.3,3
5,3,6,コルテオソレイユ,牡3,54.0,荻野極,佐藤悠,456(+4),---.-,4,栗東,2023105084,1160,ウインブライト,ファンシャン,トーセンラー,-0.5700945462099487,14,-0.5093156266432649,4,-0.6670188148931782,8,54.2,48.0,52.4,5
6,4,7,ショウナンガルフ,牡3,57.0,丸山,須貝,484(-2),---.-,15,栗東,2023105332,1127,ハービンジャー,ミカリーニョ,ハーツクライ,0.1608193672009715,4,-0.3960638946083977,16,-0.221997386545158,15,40.5,44.0,39.9,16
7,4,8,ディールメーカー,牡3,56.0,高杉,大和田,494(-4),---.-,8,美浦,2023103326,1213,イスラボニータ,アームズレングス,ホワイトマズル,-0.1376096391219233,6,-0.612716185236039,9,-0.2468203302195044,2,48.6,59.5,49.7,8
8,5,9,キンググローリー,牡3,54.0,石川,古賀慎,464(-2),---.-,9,美浦,2023100021,1150,ダノンプレミアム,ハーフムーン,Duke of Marmalade,1.4735580193047766,1,0.2570236646192233,8,0.1633023211106454,6,48.6,48.7,48.1,9
9,5,10,ガリレア,牡3,54.0,石橋脩,清水英,450(0),---.-,16,美浦,2023100681,1077,モズアスコット,ゴールドテーラー,ステイゴールド,-0.1086657613897634,5,-0.4575101403073811,15,-0.3679482001205576,12,41.4,45.0,40.7,15
10,6,11,コロナドブリッジ,牡3,54.0,三浦,庄野,524(+6),---.-,12,栗東,2023107368,1122,ベンバトル,ローズマンブリッジ,ディープインパクト,-1.6256603069509608,16,-0.6746339784181333,14,-1.3080832475779525,16,42.9,43.7,43.3,11
11,6,12,ローベルクランツ,牡3,57.0,松山,小林,486(+2),---.-,3,栗東,2023107199,1126,サトノダイヤモンド,ブルーメンクローネ,キングカメハメハ,-0.6351225396570954,15,-0.5990731471876206,10,-0.6332583674345313,14,46.6,44.3,45.6,10
12,7,13,サノノグレーター,牡3,56.0,田辺,尾形,462(+4),---.-,1,美浦,2023100724,1075,グレーターロンドン,メメクザリアーナ,ジャングルポケット,-0.3243529498178576,9,-0.4016837115893202,2,-0.5814286000535347,7,57.4,48.6,54.7,4
13,7,14,スカイスプレンダー,牡3,55.0,戸崎圭,池江,490(+18),---.-,7,栗東,2023103907,5386,サートゥルナーリア,メジロスプレンダー,シンボリクリスエス,-0.4331178820000959,10,-0.3832650771843767,12,-0.6801206927971889,10,43.0,46.4,42.7,12
14,8,15,バドリナート,牡3,57.0,津村,松永幹,490(-2),---.-,13,栗東,2023107278,1092,コントレイル,モヒニ,Galileo,-0.2809671917978906,8,-0.7883113248866328,6,-0.1929040682538339,11,50.8,45.9,51.5,6
15,8,16,スペルーチェ,牡3,55.0,Ｍデムーロ,宮田,448(-2),---.-,11,美浦,2023107352,5212,レイデオロ,レーヴディソール,アグネスタキオン,-0.5195172217411348,13,-0.0041417654668283,13,-1.0940614418296035,4,43.0,49.7,42.5,13
