,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ビッグベルーガ,牡6,58.0,菱田,牧浦,484(+6),---.-,8,栗東,2020102760,1144,ハービンジャー,イチオクノホシ,ゼンノロブロイ,-0.6296654961268704,6,-0.0186623444347904,8,-0.778235160952327,3,43.5,50.1,42.0,8
1,2,2,サトノスカイターフ,牡8,58.0,吉村,池江,502(-2),---.-,7,栗東,2018105073,1216,ディープインパクト,シーヴ,Mineshaft,-1.138903276074207,8,-0.0148168807110134,7,-1.6036484072766124,4,43.8,48.9,43.4,7
2,3,3,ショウナンガチ,牡5,58.0,酒井,須貝,498(+2),---.-,6,栗東,2021105434,1034,ドゥラメンテ,エスケイプクローズ,Going Commando,-0.8526609366387706,7,-0.0148168807110134,6,-1.221321106013212,5,44.8,48.1,44.7,6
3,4,4,ボンドロア,牡4,58.0,角田和,松永幹,462(-4),---.-,5,栗東,2022105485,1186,サートゥルナーリア,ブリッジクライム,ゼンノロブロイ,0.2918344933833469,5,-0.0105321535527218,4,0.1455288449301247,6,48.9,45.3,49.2,4
4,5,5,サラトガチップス,牡5,58.0,田山,新谷,450(+14),---.-,2,栗東,2021105002,1220,レイデオロ,カレンリスベット,マンハッタンカフェ,0.9315608001501834,3,0.0223350822348545,5,-0.241338316700199,8,45.1,38.6,47.3,5
5,6,6,ニュークレド,牡4,58.0,幸,石坂,436(-4),---.-,3,栗東,2022101601,732,ブリックスアンドモルタル,トーホウアルテミス,ハーツクライ,0.8567456253922141,4,0.0223350822348545,1,-0.3412672227983684,1,73.8,71.7,73.6,1
6,7,7,ナリタエスペランサ,牡3,54.0,川田,福永,476(0),---.-,1,栗東,2023105046,1088,キタサンブラック,ワンダーフィリー,Invincible Spirit,1.2701666613176354,1,0.0223350822348545,2,0.21092973472593,2,50.8,54.6,50.5,2
7,8,8,マテンロウシルビア,牝4,56.0,太宰,四位,442(+14),---.-,4,栗東,2022104963,1037,ルーラーシップ,パーシーズベスト,ディープインパクト,1.1465561618333846,2,0.0223350822348545,3,0.0458260370379987,7,49.3,42.8,49.3,3
