,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,リチャードバローズ,牡5,54.0,菱田,上村,516(-4),---.-,8,栗東,2021103977,1144,エピファネイア,マルケサ,Kingmambo,-0.8640307011373491,6,-2.036704821161224,7,-0.3145579034885549,3,44.4,48.7,44.1,6
1,2,2,ベイビーキッス,牝4,53.0,藤懸,青木,456(0),---.-,5,美浦,2022102514,1138,サンダースノー,タイキエイワン,フサイチコンコルド,-1.193750377779551,8,-1.642849159089165,6,-0.7988290344965672,2,44.4,50.3,46.5,5
2,3,3,ジュンヴァンケット,セ5,55.0,富田,友道,462(+4),---.-,3,栗東,2021107180,1168,キズナ,ピクシーホロウ,キングヘイロー,-0.1916872273853038,4,-0.5324180269956647,8,-0.622446230248324,6,37.7,45.1,40.5,8
3,4,4,ロードトレイル,牡5,55.0,田山,藤岡健,478(-2),---.-,4,栗東,2021100157,1220,ロードカナロア,パラダイスリッジ,ディープインパクト,1.5159221806838312,1,0.6260272843203649,4,0.0901012399463126,7,48.7,44.9,41.9,7
4,5,5,テーオーダヴィンチ,牡8,55.0,幸,岡田,506(+2),---.-,7,栗東,2018104633,732,ダイワメジャー,シークレットジプシー,Sea of Secrets,-0.2876325871509154,5,-0.7565137383515746,2,-0.5732158711466984,4,54.6,47.7,52.5,3
5,6,6,アサクサグレース,牝4,54.0,杉原,加藤公,466(+8),---.-,1,栗東,2022100547,1135,フォーウィールドライブ,チャイニーズフレア,タヤスツヨシ,1.203619684887084,2,0.6154177633237207,1,-0.1532015455185298,5,71.5,45.4,55.8,2
6,7,7,ブラックケリー,牝4,53.0,西村淳,長谷川,440(+10),---.-,6,栗東,2022100791,1171,モーリス,フィールグリュック,ストラヴィンスキー,-0.9769784750432526,7,-1.4524014409774353,3,-0.732733708665205,8,50.2,43.7,47.4,4
7,8,8,スカイハイ,牡5,57.0,川田,清水久,548(0),---.-,2,栗東,2021101412,1088,キタサンブラック,タイキオードリー,キングカメハメハ,0.4971906241683659,3,-0.0569695321684434,5,-0.3395471794696733,1,48.5,74.1,71.2,1
