,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ウィナーズチェック,牝2,55.0,ゴンサルベ,和田勇,384(0),---.-,9,美浦,2024104102,5675,ダノンバラード,ウィナーポイント,スクリーンヒーロー,-0.1926658222373001,8,-0.6545249075058271,9,-0.2497066574135198,3,43.8,52.9,42.4,11
1,2,2,マルガリート,牝2,55.0,江田照,佐藤吉,456(0),---.-,13,美浦,2024105550,689,ルーラーシップ,ポリアンサ,ハービンジャー,-0.2601567763102188,9,-0.3892468675798208,14,-0.5446345492101178,8,42.2,46.7,40.9,14
2,3,3,ラッキースパークル,牡2,55.0,戸崎圭,松永幹,484(0),---.-,2,栗東,2024106675,5386,エピファネイア,ラッキーライラック,オルフェーヴル,0.8690792278654682,2,0.0120805287345448,3,-0.0654716878389075,1,58.7,81.1,56.7,4
3,3,4,ビップヴィーナス,牝2,55.0,丸山,田島,450(0),---.-,5,美浦,2024106124,1127,エピファネイア,アソルータ,ゼンノロブロイ,-0.7715562327989947,13,-0.2990642423478986,13,-1.0119688215206146,2,42.7,58.5,75.9,1
4,4,5,アルアンダルス,牝2,55.0,Ｍデムーロ,小野,466(0),---.-,10,美浦,2024100316,5212,ジャスタウェイ,アズレージョ,タートルボウル,0.3872990686001033,5,-0.0592339354556636,8,-0.3618767547006865,7,44.0,47.3,43.1,9
5,4,6,プリメラエストレラ,牡2,55.0,三浦,橋田,512(0),---.-,11,栗東,2024103554,1122,ジャンダルム,エクロジオン,エンパイアメーカー,0.0241281731277056,6,-0.453055723855455,10,-0.2722548223954907,13,43.8,42.5,42.1,12
6,5,7,センターアイランド,牡2,55.0,横山武,嘉藤,496(0),---.-,3,美浦,2024100561,1170,エフフォーリア,レディミスティファイ,Bernardini,-0.4739129170999079,10,-0.4934279963040463,1,-0.6093645597081007,5,77.4,49.8,58.3,3
7,5,8,レッジェランツァ,牡2,55.0,津村,田中博,504(0),---.-,1,美浦,2024106982,1092,シスキン,エレヴァテッツァ,ディープインパクト,-0.478063090052861,11,0.1114532741396933,4,-1.169322950086109,6,55.3,48.5,54.8,5
8,6,9,マーゴットパラディ,牡2,55.0,荻野極,伊坂,516(0),---.-,6,美浦,2024101971,1160,エフフォーリア,ヒラボクウィン,ワイルドラッシュ,-0.1741944787930457,7,-0.6397503639785906,6,-0.2494266301197183,12,48.0,44.1,47.6,7
9,6,10,モンドドゥアムール,牝2,55.0,松山,高橋康,414(0),---.-,12,栗東,2024107115,1126,ホットロッドチャーリー,ピュアセレニティー,ブラックタイド,-0.5488802995005599,12,-0.5559123553905325,11,-0.6081805504911826,14,43.7,41.8,41.9,13
10,7,11,トリプティーク,牝2,55.0,柴田大,和田雄,438(0),---.-,14,美浦,2024101755,1009,イスラボニータ,ツバキエンジェル,フォーティナイナーズサン,1.2459146278813824,1,0.1956550047172334,12,0.0487239500762869,9,43.5,45.6,42.7,10
11,7,12,アルデアーク,牡2,55.0,横山典,村田,502(0),---.-,7,美浦,2024102506,660,レイデオロ,ウインアルエット,ダンスインザダーク,-1.2538992601586054,14,-0.7836268818126372,7,-0.928370272848786,4,44.4,51.3,43.3,8
12,8,13,ウインワーグナー,牡2,55.0,菊沢,武市,458(0),---.-,4,美浦,2024103053,1161,フィエールマン,ウインアルカンナ,アイルハヴアナザー,0.5707079128339421,4,-0.2104547168165818,2,-0.0848355660261674,11,59.8,44.5,58.4,2
13,8,14,カペラテソーロ,牡2,55.0,木幡巧,牧,482(0),---.-,8,美浦,2024101268,1162,フィエールマン,シカゴテソーロ,Maclean's Music,0.5848617269109182,3,-0.2980940718936679,5,0.0064796990813774,10,52.7,45.3,51.8,6
