,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,エンファサイズ,牡5,58.0,内田博,小笠,美浦,2020103007,00422,リアルスティール  ,ファビュラスセンス  ,グラスワンダー  ,-1.9068807252649522,9
1,2,2,ビターゼノビア,牝5,56.0,嶋田,手塚久,美浦,2020104207,01134,ヘニーヒューズ  Henny Hughes(米)  ,ビタースウィート  ,Afleet Alex  ,-4.012707263761763,13
2,3,3,エクストラノート,セ8,58.0,水沼,加藤和,美浦,2017103267,01201,アイルハヴアナザー  I'll Have Another(米)  ,オメガフレグランス  ,ゴールドアリュール  ,-0.16118686172377494,4
3,4,4,ニフェーデービル,セ5,58.0,荻野極,中舘,美浦,2020101134,01160,ルーラーシップ  ,チュラカーギー  ,ゴールドアリュール  ,-3.0430022895684656,11
4,4,5,シャパリュ,セ4,58.0,菊沢,菊沢,美浦,2021104786,01161,スワーヴリチャード  ,ボンバルリーナ  ,シンボリクリスエス  ,0.1943532807373126,2
5,5,6,ベルベルコンパス,牡3,55.0,北村友,小栗,栗東,2022103059,01102,ヘニーヒューズ  Henny Hughes(米)  ,ピンクシャンパン  ,ディープインパクト  ,0.7999691394650582,1
6,5,7,ピカピカサンダー,牡3,55.0,三浦,鹿戸,美浦,2022105979,01122,アジアエクスプレス  ,メジロカトリーヌ  ,メジロライアン  ,0.09395673096160066,3
7,6,8,サンセットブライト,牝4,56.0,横山琉,相沢,美浦,2021102753,01192,ホッコータルマエ  ,デルマオサキ  ,ネオユニヴァース  ,-0.8641132131183064,8
8,6,9,スプレーフォール,牡4,58.0,石川,相沢,美浦,2021107266,01150,カリフォルニアクローム  California Chrome(米)  ,ジェイケイオジョウ  ,ハービンジャー  Harbinger(英)  ,-0.44643761927205855,5
9,7,10,タカサンフェイス,牡5,58.0,丸山,森田,栗東,2020101913,01127,ゴールドシップ  ,ウッドシップ  ,クロフネ  ,-0.5652584841816408,6
10,7,11,サトミノマロン,牡6,58.0,大野,鈴木伸,美浦,2019101661,01096,ディープブリランテ  ,プレシャスライン  ,キングカメハメハ  ,-3.393599933885719,12
11,8,12,グレイスザクラウン,セ3,55.0,木幡巧,上原博,美浦,2022105776,01162,リーチザクラウン  ,キトゥンズグレイス  ,Kitten's Joy  (米)  ,-2.6863416520744834,10
12,8,13,マルカブリッツ,牡5,58.0,津村,福永,栗東,2020103123,01092,エイシンフラッシュ  ,ロイヤルネックレス  ,シンボリクリスエス  ,-0.794811269784084,7
