,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ラルンエベール,牝4,56.0,川端,田島,美浦,2021106681,01195,サトノダイヤモンド  ,ライラムーン  ,キングカメハメハ  ,-0.61394147331519,7
1,2,2,クライスレリアーナ,牝3,53.0,津村,木村,美浦,2022104818,01092,サートゥルナーリア  ,シユーマ  Siyouma(愛)  ,Medicean  ,0.7746314348162032,3
2,3,3,キューティリップ,牝3,53.0,江田照,戸田,美浦,2022105131,00689,リアルスティール  ,リップスポイズン  Lips Poison(独)  ,Mamool  ,-0.5496534729229583,6
3,4,4,フォーカルフラワー,牝5,56.0,田辺,国枝,美浦,2020102926,01075,ロードカナロア  ,ソラリア  Solaria(智)  ,Scat Daddy  (米)  ,0.3602444052016466,5
4,5,5,トロピカルティー,牝4,56.0,菅原明,林,美浦,2021105486,01179,リアルスティール  ,キラモサ  Kirramosa(新)  ,Alamosa  ,1.0964471745297832,1
5,5,6,メランジェ,牝3,53.0,丸山,田中剛,美浦,2022105047,01127,スワーヴリチャード  ,ボシンシェ  Bochinche(米)  ,Kingmambo  (米)  ,-1.484917235762594,11
6,6,7,エストゥペンダ,牝3,53.0,戸崎圭,高柳瑞,美浦,2022101192,05386,サートゥルナーリア  ,エストレチャダ  Estrechada(亜)  ,Offlee Wild  ,-1.316801731811176,10
7,6,8,ペプロス,牝3,53.0,荻野極,矢野,美浦,2022100106,01160,サートゥルナーリア  ,サラファン  ,アグネスタキオン  ,-1.1637619865019313,8
8,7,9,イージーブリージー,牝4,56.0,菊沢,伊坂,美浦,2021105035,01161,トーセンラー  ,コージーロージー  Cozi Rosie(米)  ,Pleasantly Perfect  (米)  ,0.7151147397238552,4
9,7,10,レイユール,牝3,53.0,横山琉,手塚久,美浦,2022101464,01192,キズナ  ,レイカーラ  ,キングカメハメハ  ,1.0902186117920976,2
10,8,11,ホーリーノット,牝3,53.0,北村友,高野,栗東,2022104622,01102,エピファネイア  ,アロハリリー  ,ハーツクライ  ,-1.3036445643563792,9
11,8,12,ニシノコマチムスメ,牝4,56.0,今村,松山,美浦,2021107253,01193,ルーラーシップ  ,ニシノハナムスメ  ,ディープインパクト  ,-1.522516058114389,12
