,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アスクアーバンシー,牡3,57.0,吉田豊,矢作,栗東,2022104136,00733,ロードカナロア  ,タニノアーバンシー  ,Sea The Stars  Sea the Stars(愛)  ,-0.9538590471842161,2
1,1,2,ミッドセンチュリー,牡3,57.0,嶋田,松山,美浦,2022103308,01134,トゥザグローリー  ,アウグスタ  ,エイシンフラッシュ  ,-4.0888697564764795,16
2,2,3,タヤスアメリカン,牡3,54.0,▲上里,岩戸,美浦,2022102022,01217,アメリカンペイトリオット  ,ライフアンドソウル  ,ノヴェリスト  Novellist(愛)  ,-2.2990868961405986,7
3,2,4,メジャーアピール,牡3,57.0,三浦,加藤士,美浦,2022102392,01122,ダイワメジャー  ,アピールII  ,Selkirk  ,-3.7380038605250125,14
4,3,5,ジュンベルベット,牡3,57.0,菊沢,伊坂,美浦,2022106695,01161,カレンブラックヒル  ,エンシェントヒル  ,エンドスウィープ  End Sweep(米)  ,-1.9857531784252709,3
5,3,6,パヴェリング,牝3,55.0,戸崎圭,蛯名正,美浦,2022104730,05386,サトノダイヤモンド  ,キャヴァルドレ  Cavale Doree(仏)  ,サンデーブレイク  ,-2.235004182213523,6
6,4,7,ラインアルテミス,牝3,55.0,武藤,武藤,美浦,2022106875,01169,アジアエクスプレス  ,エバープリンセス  ,ハービンジャー  Harbinger(英)  ,-4.231490499053437,17
7,4,8,コインアフレーズ,牝3,55.0,石橋脩,中舘,美浦,2022100097,01077,エピファネイア  ,パラフレーズ  Paraphrase(英)  ,Pivotal  ,-2.790421136253167,9
8,5,9,マーゴットフェスタ,牡3,57.0,荻野極,伊坂,美浦,2022103738,01160,サートゥルナーリア  ,ガーデニア  Gardenia(仏)  ,Galileo  (愛)  ,-2.386664396012038,8
9,5,10,カーシュジアン,牝3,55.0,丸田,柄崎,美浦,2022101264,01117,リアルスティール  ,トップオブマイリスト  Top Of My List(豪)  ,High Chaparral  (愛)  ,-2.917842716450128,10
10,6,11,ノブダブルホワイト,牡3,57.0,木幡育,松永康,美浦,2022101614,01167,バゴ  Bago(仏)  ,ステルス  ,ディープインパクト  ,-2.0569688363674965,4
11,6,12,スイートオレンジ,牝3,55.0,横山琉,中川,美浦,2022103494,01192,ゴールドシップ  ,ヴィーナスベルト  ,コンデュイット  Conduit(愛)  ,-3.7944958305050034,15
12,7,13,タイショウロマン,牝3,52.0,▲川端,南田,美浦,2022101206,01195,ゴールドシップ  ,エヌティボタン  ,アドマイヤコジーン  ,-3.326566423419411,13
13,7,14,リケアルフナ,牝3,52.0,▲遠藤,蛯名利,美浦,2022103025,01218,ディーマジェスティ  ,ディアエスペランサ  ,ロックオブジブラルタル  ,-3.2266664164008136,11
14,8,15,パリモード,牝3,52.0,▲佐藤,的場,美浦,2022103073,01207,ワールドエース  ,グッドファッション  ,アドマイヤマックス  ,-3.287359177857518,12
15,8,16,マイネルトラオム,牡3,57.0,津村,深山,美浦,2022100979,01092,ノヴェリスト  Novellist(愛)  ,アップルティー  ,サンデーサイレンス  Sunday Silence(米)  ,-2.072466057477024,5
16,8,17,マイネルボス,牡3,57.0,柴田大,伊藤大,美浦,2022106770,01009,ダノンバラード  ,オーサムボス  Awesome Boss(米)  ,Street Boss  ,0.5598755582926032,1
