,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アリーワーク,牝3,55.0,吉田豊,小野,美浦,2022101325,00733,ベストウォーリア  ,ネビュラ  ,ネオユニヴァース  ,-1.715565554081269,9
1,1,2,スターライトナイト,牝3,52.0,▲石神道,伊藤大,美浦,2022105852,01209,ルーラーシップ  ,ムーンライトナイト  ,ステイゴールド  ,-3.0499428778336353,15
2,2,3,アイアンオバーカム,牝3,55.0,柴田大,南田,美浦,2022100587,01009,モーニン  ,アイアンクリッパー  ,ハーツクライ  ,-3.4752410613258826,16
3,2,4,ビスケットマリー,牝3,52.0,▲森田,和田雄,美浦,2022102984,01222,マインドユアビスケッツ  Mind Your Biscuits(米)  ,テンツクテン  ,ステイゴールド  ,-1.0785343597272539,6
4,3,5,エイシンパルサー,牡3,57.0,江田照,田中剛,美浦,2022102871,00689,エイシンヒカリ  ,エーシンスペリアー  ,キングズベスト  King's Best(米)  ,-1.7171374340771601,10
5,3,6,トーアケルキラ,セ3,57.0,ルメール,辻,美浦,2022105903,05339,イスラボニータ  ,トーアシシイ  ,ボストンハーバー  Boston Harbor(米)  ,-2.000200430793833,12
6,4,7,レヴァントリ,牡3,57.0,木幡巧,大和田,美浦,2022105283,01162,ドレフォン  Drefong(米)  ,カラフルマーメイド  ,ハービンジャー  Harbinger(英)  ,-2.7050198711837457,13
7,4,8,ルリモンハナバチ,牝3,52.0,▲佐藤,小手川,美浦,2022106090,01207,アメリカンペイトリオット  ,ギフトアワード  ,エンパイアメーカー  Empire Maker(米)  ,-1.3519640642859572,8
8,5,9,ディーズゴールド,牡3,57.0,三浦,田村,美浦,2022105847,01122,リオンディーズ  ,ボニーゴールド  ,ディープインパクト  ,0.714282008139063,2
9,5,10,ソルデマジョ,牡3,57.0,丸山,国枝,美浦,2022105049,01127,ドゥラメンテ  ,ポジティブマインド  Positive Mind(亜)  ,Equal Stripes  ,-1.0079359521560698,5
10,6,11,カフェヘニーハイ,牡3,54.0,▲上里,中舘,美浦,2022100096,01217,ヘニーヒューズ  Henny Hughes(米)  ,ハイリマイリ  ,アドマイヤムーン  ,-2.8816290590733464,14
11,6,12,ボストンクーラー,牝3,55.0,小林凌,土田,美浦,2022107321,01177,ビーチパトロール  Beach Patrol(米)  ,テレキネシス  ,ダイワメジャー  ,-0.1172085869812892,3
12,7,13,ヤサカエトワール,牝3,55.0,武藤,水野,美浦,2022103028,01169,イスラボニータ  ,ディアザリアー  ,ワイルドラッシュ  Wild Rush(米)  ,-1.1592865854073553,7
13,7,14,バックパック,牝3,55.0,丹内,小笠,美浦,2022105155,01091,サートゥルナーリア  ,レツィーナ  ,キャプテンスティーヴ  Captain Steve(米)  ,-0.22200431386458022,4
14,8,15,ブルームワルツ,牝3,55.0,横山琉,稲垣,美浦,2022100178,01192,サトノダイヤモンド  ,ジューンワルツ  ,ハービンジャー  Harbinger(英)  ,-1.9564891143510954,11
15,8,16,ジュンビクトワール,牡3,57.0,モレイラ,中舘,美浦,2022105043,05509,サトノアラジン  ,ペンカナプリンセス  Penkenna Princess(愛)  ,Pivotal  ,0.8259749134322809,1
