,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,タイセイディアマン,牡3,56.0,田口,大橋,栗東,2022107082,01208,カレンブラックヒル  ,メリオール  ,キングカメハメハ  ,0.3576376563875414,4
1,2,2,ヴィヴィッシモ,牡5,58.0,小崎,松永幹,栗東,2020102637,01152,ジャスタウェイ  ,エスティタート  ,ドリームジャーニー  ,-1.7501048306444225,13
2,2,3,ガンマジーティーピ,牡3,56.0,武豊,渡辺,栗東,2022106123,00666,カレンブラックヒル  ,ダームドゥラック  ,シンボリクリスエス  ,0.09348148069270337,8
3,3,4,ラフォン,牡3,56.0,松山,松下,栗東,2022101539,01126,シニスターミニスター  Sinister Minister(米)  ,スイートマルセル  ,ワイルドラッシュ  Wild Rush(米)  ,-3.110813323469854,15
4,3,5,ペイドラロワール,牡3,55.0,☆吉村,清水久,栗東,2022103962,01216,ダイワメジャー  ,ルリオン  ,キングカメハメハ  ,-1.8354596008127702,14
5,4,6,マルクパージュ,牝5,53.0,▲和田陽,加藤公,栗東,2020103495,01223,ハービンジャー  Harbinger(英)  ,ディープストーリー  ,ディープインパクト  ,-0.2772002444119225,10
6,4,7,プリンセッサ,牝3,54.0,松若,牧田,栗東,2022102138,01154,ナダル  Nadal(米)  ,アンドリエッテ  ,ディープインパクト  ,1.5251862295237573,1
7,5,8,ポンピエ,牡4,58.0,鮫島駿,西園正,栗東,2021104945,01157,レッドファルクス  ,アルティメイトラブ  ,シンボリクリスエス  ,1.249128120831152,2
8,5,9,ベイリークロア,牡3,53.0,▲大久保,大久保,栗東,2022104919,01194,エピファネイア  ,ディープジュエリー  ,ディープインパクト  ,-1.1417804075691889,12
9,6,10,ゼットスパンキー,牡4,57.0,☆高杉,宮,栗東,2021107255,01213,ディスクリートキャット  Discreet Cat(米)  ,ゼットガガ  ,バゴ  Bago(仏)  ,-0.28871534897288553,11
10,6,11,チュウワロンドン,牡3,53.0,▲柴田裕,庄野,栗東,2022107397,01212,タワーオブロンドン  ,チュウワフェザー  ,ファルブラヴ  Falbrav(愛)  ,0.3079696450561142,5
11,7,12,イーブンベター,牝3,54.0,国分恭,牧浦,栗東,2022106540,01124,リアルスティール  ,サムシングジャスト  ,ヴィクトワールピサ  ,-0.09701553444105784,9
12,7,13,ケイエイト,牡5,55.0,▲田山,羽月,栗東,2020103673,01220,ルーラーシップ  ,ラベンダーカラー  ,サクラバクシンオー  ,0.17703725071227058,7
13,8,14,タマモティーカップ,牝3,52.0,◇永島,高橋亮,栗東,2022104398,01187,デクラレーションオブウォー  ,チャームポット  ,フジキセキ  ,0.19995113004132883,6
14,8,15,ウォーターパラディ,牡3,56.0,菱田,岡田,栗東,2022103229,01144,ウォータービルド  ,トレースイスラ  ,サウスヴィグラス  ,0.6143516202643029,3
