,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,エルドラド,牡2,55.0,原田和,蛯名利,美浦,2023106347,01143,ファインニードル  ,マコトサンパギータ  ,ジャングルポケット  ,-2.7433077632327114,14
1,1,2,クイーンオブハート,牝2,53.0,◇今村,根本,美浦,2023102152,01193,レッドベルジュール  ,クサナギノツルギ  ,デュランダル  ,-0.9006365430205872,3
2,2,3,エコロバロン,牡2,55.0,菊沢,菊沢,美浦,2023104992,01161,フォーウィールドライブ  Four Wheel Drive(米)  ,アイコニック  ,オルフェーヴル  ,-1.3309610922965955,5
3,2,4,ポセイドンテソーロ,牡2,55.0,木幡巧,牧,美浦,2023106742,01162,シュヴァルグラン  ,ジャニュアリージョーンズ  ,Shirocco  ,-1.437683917997173,6
4,3,5,セイカユウヒ,牡2,55.0,横山琉,南田,美浦,2023104140,01192,グレーターロンドン  ,セイカハルカゼ  ,グラスワンダー  ,-1.8145259947774266,7
5,3,6,コスモラパウィラ,牡2,55.0,丹内,相沢,美浦,2023104283,01091,フォーウィールドライブ  Four Wheel Drive(米)  ,エンジェルスマイル  ,エイシンフラッシュ  ,-0.9493758167444297,4
6,4,7,エクスプレスナイト,牡2,55.0,小林脩,青木,美浦,2023104074,01183,アジアエクスプレス  ,ヒルド  ,ロードカナロア  ,-2.116649360128905,9
7,4,8,ジェム,牝2,55.0,原,杉山佳,栗東,2023104561,01184,ブルドッグボス  ,サクセスセレーネ  ,ディープインパクト  ,-2.334656893897778,10
8,5,9,タイセイガナール,牡2,55.0,横山武,伊藤圭,美浦,2023102023,01170,タワーオブロンドン  ,アニムス  ,ゴールドアリュール  ,-3.363977632558881,16
9,5,10,ベアアッコチャン,牝2,55.0,松岡,杉浦,美浦,2023101039,01085,フォーウィールドライブ  Four Wheel Drive(米)  ,ゴールドオーク  ,エイシンフラッシュ  ,-0.8720004532407845,2
10,6,11,タマコロリン,牝2,55.0,荻野極,村田,美浦,2023105015,01160,ゴールドドリーム  ,タマノパルフェット  ,Hard Spun  (米)  ,-1.8646628859115095,8
11,6,12,ドリームガッサン,牝2,52.0,▲小林美,鈴木伸,美浦,2023102748,01206,キャプテンキング  ,フルゴラ  ,エイシンフラッシュ  ,-0.6048440119610692,1
12,7,13,ニケフェリーチェ,牝2,55.0,佐々木,菊川,美浦,2023102935,01197,アジアエクスプレス  ,フロリール  ,クロフネ  ,-2.6494820430266643,12
13,7,14,キタノドンカルロ,牡2,55.0,柴田大,粕谷,美浦,2023102651,01009,タワーオブロンドン  ,ヒルノリスボン  ,マンハッタンカフェ  ,-2.436854245849423,11
14,8,15,トップマジシャン,牡2,55.0,石橋脩,石栗,美浦,2023105067,01077,モズアスコット  ,レチャーダ  ,ディープインパクト  ,-2.9602569770020066,15
15,8,16,ロゼインパルス,牡2,52.0,▲遠藤,伊藤伸,美浦,2023103967,01218,ストロングリターン  ,ローズヘイロー  ,キングヘイロー  ,-2.6758590874106067,13
