,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ニホンピロハーバー,牡7,54.0,田口,安達,栗東,2018103828,01208,ニホンピロアワーズ  ,ニホンピロタルト  ,オペラハウス  Opera House(英)  ,0.1250905017682782,2
1,2,2,タガノアレハンドラ,牝5,53.0,国分恭,西園翔,栗東,2020105552,01124,ホッコータルマエ  ,ミトス  ,エンパイアメーカー  Empire Maker(米)  ,-2.1930338016096744,14
2,3,3,シークレットキー,牡4,54.0,富田,井上,栗東,2021105489,01168,ドレフォン  Drefong(米)  ,キープシークレット  ,ダイワメジャー  ,-2.0478092772195646,12
3,3,4,バスタードサフラン,牝4,54.0,酒井,渡辺,栗東,2021106610,01034,マジェスティックウォリアー  Majestic Warrior(米)  ,ウィッシュハピネス  ,ゴールドアリュール  ,0.2588143293869547,1
4,4,5,タマモプルメリア,牝4,52.0,古川吉,大橋,栗東,2021103593,01015,カリフォルニアクローム  California Chrome(米)  ,タマモエルドラド  ,ゴールドアリュール  ,-0.989958103015643,9
5,4,6,ワイドブリザード,セ4,56.0,浜中,佐藤悠,栗東,2021104416,01115,カリフォルニアクローム  California Chrome(米)  ,ハナフブキ  ,ディープインパクト  ,-0.20368941907968882,6
6,5,7,アウトドライブ,牡4,56.0,松山,鈴木孝,栗東,2021100868,01126,デクラレーションオブウォー  ,キティ  ,Northern Afleet  ,-0.7582474463234493,8
7,5,8,エレクトリックブギ,牡4,55.0,高杉,鹿戸,美浦,2021104995,01213,ブリックスアンドモルタル  Bricks and Mortar(米)  ,カイザーバル  ,エンパイアメーカー  Empire Maker(米)  ,0.0046419770348797365,3
8,6,9,ダブルジョーク,牡5,56.0,長岡,小林,栗東,2020110026,01142,Practical Joke  (米)  ,Double Date  ,Rahy  ,-0.6229675982170686,7
9,6,10,メイショウポペット,牝5,52.0,松若,角田,栗東,2020106896,01154,ヴィクトワールピサ  ,マリエット  ,Uncle Mo  (米)  ,-1.3887655731867463,10
10,7,11,ラップスター,牡5,55.0,団野,森秀,栗東,2020110104,01180,Justify  (米)  ,Guest House  ,Ghostzapper  ,-2.088251791860364,13
11,7,12,グラヴィス,牡4,55.0,鮫島駿,矢作,栗東,2021105831,01157,ハーツクライ  ,ラヴズオンリーミー  Loves Only Me(米)  ,Storm Cat  (米)  ,-1.7570788463107054,11
12,8,13,スマートリアファル,牡4,56.0,和田竜,加藤公,栗東,2021102083,01018,キンシャサノキセキ  ,スマートノエル  ,ヴァーミリアン  ,-0.07629343962966059,5
13,8,14,ペンナヴェローチェ,牡4,57.0,川田,須貝,栗東,2021104092,01088,キズナ  ,エンパイアブレイク  ,エンパイアメーカー  Empire Maker(米)  ,-0.030410964293144563,4
