,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,キーベスト,牡2,56.0,津村,黒岩,美浦,2022106512,01092,エイシンフラッシュ ,キークッキー ,フサイチコンコルド ,-1.5692974046172825,10
1,1,2,ヘルヴェティオス,牡2,56.0,岩田康,金成,美浦,2022104619,05203,ドレフォン Drefong(米) ,アルミレーナ ,ディープインパクト ,0.9600632689844629,2
2,2,3,エクメノポリス,牡2,56.0,丸田,清水英,美浦,2022107298,01117,スワーヴリチャード ,ミシシッピコースト Mississippi Coast(米) ,Super Saver ,-1.4745319252373232,8
3,2,4,ヒカリスペクトル,牡2,56.0,木幡初,松永康,美浦,2022106429,01153,リアルインパクト ,シゲルアサツキ ,ハードスパン Hard Spun(米) ,-3.4404303451017344,15
4,3,5,クラウンハート,牡2,56.0,石川,相沢,美浦,2022106071,01150,シニスターミニスター Sinister Minister(米) ,ノーブルクラウン ,ゼンノロブロイ ,0.3182061268716292,4
5,3,6,ハクサンリンド,牡2,54.0,△小林脩,菊川,美浦,2022104548,01183,ハクサンムーン ,ハクサンエルモ ,ハーツクライ ,-1.73845375923172,11
6,4,7,サムシャイン,牡2,56.0,菅原明,鈴木慎,美浦,2022105823,01179,ルヴァンスレーヴ ,ハルマッタン ,マンハッタンカフェ ,0.9706190374377502,1
7,4,8,センノアバドン,牡2,56.0,柴田大,南田,美浦,2022102044,01009,キタノコマンドール ,シーキングトパーズ ,シーキングザダイヤ ,-3.6228543693331168,16
8,5,9,プルシャプラ,牡2,56.0,北村宏,池上,美浦,2022100582,01043,エスポワールシチー ,シャプレドサクレ ,タートルボウル Turtle Bowl(愛) ,-1.4638013960028877,7
9,5,10,アドマイヤデイトナ,牡2,56.0,ルメール,加藤征,美浦,2022104584,05339,ドレフォン Drefong(米) ,アイスパステル ,Shackleford ,-0.28473825224074323,5
10,6,11,トーセンビギン,牡2,56.0,野中,田村,美浦,2022110095,01158,New Bay (英) ,ヴィヴァルダII ,Southdale ,-2.5889027495562758,12
11,6,12,ハードロックスター,牡2,56.0,横山和,鹿戸,美浦,2022103590,01140,エピファネイア ,ロッカフラベイビー ,キングカメハメハ ,-1.4904897375853705,9
12,7,13,ティアップドライブ,牡2,53.0,▲佐藤,奥平,美浦,2022100182,01207,リオンディーズ ,ティアップブロンド ,ゴールドアリュール ,-3.0060200816822396,14
13,7,14,ニシノケンタマン,牡2,56.0,内田博,深山,美浦,2022106427,00422,アポロケンタッキー ,オテンバランナー ,メイショウボーラー ,-0.8216284850528656,6
14,8,15,アレスグート,牡2,56.0,木幡巧,牧,美浦,2022101095,01162,マインドユアビスケッツ Mind Your Biscuits(米) ,ホワイトポピー ,スウェプトオーヴァーボード Swept Overboard(米) ,0.6631537692984912,3
15,8,16,ビリーヴアンドラン,牡2,56.0,原田和,蛯名利,美浦,2022104251,01143,スマートファルコン ,メジャーメアリー ,ブライアンズタイム Brian's Time(米) ,-2.8221098660731987,13
